Number,Residence Hall,Room,Occupancy,Time
543,Grad Center D,310,5,2007-04-12 06:45:06
544,Grad Center D,630,5,2007-04-12 06:45:14
545,Caswell Hall,106,2,2007-04-12 06:45:33
545,Caswell Hall,107,2,2007-04-12 06:46:12
545,Caswell Hall,303,2,2007-04-12 06:45:24
545,Caswell Hall,312,2,2007-04-12 06:46:25
546,Grad Center D,410,5,2007-04-12 06:46:38
546,Harkness House,329,2,2007-04-12 06:46:47
547,Pass,,,2007-04-12 06:47:48
548,Diman House,307,2,2007-04-12 06:47:57
548,Diman House,308,2,2007-04-12 06:48:00
549,Barbour Hall Apartments,350,5,2007-04-12 06:48:41
549,Morris Hall,401,6,2007-04-12 06:48:15
550,Caswell Hall,309,2,2007-04-12 06:49:16
551,Olney House,400A,8,2007-04-12 06:49:30
552,Caswell Hall,305,2,2007-04-12 06:49:46
552,Caswell Hall,308,2,2007-04-12 06:49:50
553,Caswell Hall,304,2,2007-04-12 06:49:53
554,Grad Center D,610,5,2007-04-12 06:50:07
555,No Show,,,2007-04-12 06:50:21
556,Caswell Hall,212,2,2007-04-12 06:50:32
556,Caswell Hall,405,2,2007-04-12 06:50:29
557,Minden,712,3,2007-04-12 06:50:40
558,Pass,,,2007-04-12 06:50:48
559,Barbour Hall,203,2,2007-04-12 06:51:01
560,Caswell Hall,204,2,2007-04-12 06:51:29
561,Caswell Hall,205,2,2007-04-12 06:51:46
562,Drop to 564,,,2007-04-12 06:52:28
563,Minden,412,3,2007-04-12 06:52:37
564,Grad Center D,330,5,2007-04-12 06:53:01
564,Grad Center D,420,5,2007-04-12 06:53:04
565,Caswell Hall,103,2,2007-04-12 06:53:19
565,Caswell Hall,104,2,2007-04-12 06:53:22
566,Minden,312,3,2007-04-12 06:53:29
567,Caswell Hall,112,2,2007-04-12 06:53:38
568,Caswell Hall,101,2,2007-04-12 06:53:48
568,Diman House,221,3,2007-04-12 06:53:55
569,Minden,101,2,2007-04-12 06:54:50
569,Slater Hall,203,2,2007-04-12 06:54:41
570,Barbour Hall,208,2,2007-04-12 06:55:03
570,Caswell Hall,108,2,2007-04-12 06:55:11
570,Caswell Hall,110,2,2007-04-12 06:55:07
571,Barbour Hall Apartments,150,5,2007-04-12 06:55:29
572,Caswell Hall,105,2,2007-04-12 06:55:51
572,Diman House,334,2,2007-04-12 06:55:45
573,Drop to 581,,,2007-04-12 06:56:01
574,Grad Center D,510,5,2007-04-12 06:56:22
574,Pass,,,2007-04-12 06:56:32
575,Minden,602,3,2007-04-12 06:56:42
575,Minden,612,3,2007-04-12 06:56:45
576,Barbour Hall Apartments,290,4,2007-04-12 06:56:55
577,Diman House,327,2,2007-04-12 06:57:33
577,Diman House,328,2,2007-04-12 06:57:36
577,Diman House,331,2,2007-04-12 06:57:58
577,Slater Hall,303,2,2007-04-12 06:58:02
578,Grad Center D,430,5,2007-04-12 06:58:21
579,Grad Center D,340,6,2007-04-12 06:58:35
580,Grad Center C,520,5,2007-04-12 06:58:49
581,Minden,512,3,2007-04-12 06:59:01
582,Marcy House,400A,6,2007-04-12 06:59:14
583,Pass,,,2007-04-12 06:59:23
584,Grad Center C,620,5,2007-04-12 06:59:48
585,Diman House,400A,8,2007-04-12 07:00:03
586,Grad Center C,220,5,2007-04-12 07:00:12
586,Grad Center C,240,5,2007-04-12 07:00:16
587,Marcy House,400B,6,2007-04-12 07:00:27
588,Grad Center B,320,5,2007-04-12 07:00:38
588,Harkness House,201,2,2007-04-12 07:00:45
589,Diman House,317,2,2007-04-12 07:01:04
589,Diman House,321,2,2007-04-12 07:01:09
590,Grad Center B,230,5,2007-04-12 07:02:30
591,Diman House,400B,8,2007-04-12 07:02:41
592,Goddard House,400A,6,2007-04-12 07:02:52
593,Hegeman,B305,2,2007-04-12 07:03:04
594,Grad Center C,210,6,2007-04-12 07:03:17
595,Sears House,308,2,2007-04-12 07:03:25
596,Grad Center D,520,6,2007-04-12 07:03:32
597,Caswell Hall,109,2,2007-04-12 07:03:52
597,Harkness House,323,2,2007-04-12 07:03:59
598,Grad Center B,240,5,2007-04-12 07:04:16
599,Grad Center A,220,5,2007-04-12 07:04:26
600,Grad Center A,210,5,2007-04-12 07:04:34
601,No Show,,,2007-04-12 07:04:56
602,Diman House,301,2,2007-04-12 07:05:07
602,Diman House,302,2,2007-04-12 07:05:09
603,Grad Center C,140,5,2007-04-12 07:05:21
603,Grad Center C,230,6,2007-04-12 07:05:24
604,Grad Center D,110,5,2007-04-12 07:05:42
604,Harkness House,301,2,2007-04-12 07:05:36
605,Slater Hall,403,2,2007-04-12 07:05:54
605,Slater Hall,405,2,2007-04-12 07:05:59
605,Slater Hall,406,2,2007-04-12 07:05:56
606,Barbour Hall Apartments,220,4,2007-04-12 07:06:07
607,Grad Center D,140,4,2007-04-12 07:06:18
608,Diman House,304,2,2007-04-12 07:06:43
608,Minden,302,3,2007-04-12 07:06:34
609,Grad Center C,510,6,2007-04-12 07:07:31
610,Grad Center D,540,6,2007-04-12 07:07:41
611,Pass,,,2007-04-12 07:07:50
612,Grad Center B,110,5,2007-04-12 07:08:01
613,Grad Center B,120,5,2007-04-12 07:08:07
614,Barbour Hall,308,2,2007-04-12 07:08:24
615,Harkness House,328,2,2007-04-12 07:08:44
615,Harkness House,330,2,2007-04-12 07:08:47
616,Barbour Hall,108,2,2007-04-12 07:09:05
616,Barbour Hall Apartments,180,4,2007-04-12 07:09:01
617,Pass,,,2007-04-12 07:09:10
618,No Show,,,2007-04-12 07:09:25
619,Harkness House,202,2,2007-04-12 07:09:37
619,Harkness House,204,2,2007-04-12 07:09:40
619,Harkness House,207,2,2007-04-12 07:09:47
620,Minden,502,3,2007-04-12 07:09:55
621,Gregorian Quad A,408,2,2007-04-12 07:10:29
621,Gregorian Quad A,410,2,2007-04-12 07:10:31
621,West Andrews,211,3,2007-04-12 07:10:43
622,Grad Center B,210,6,2007-04-12 07:11:16
623,Grad Center B,140,5,2007-04-12 07:11:28
624,Pass,,,2007-04-12 07:11:34
625,Barbour Hall Apartments,320,4,2007-04-12 07:11:45
626,Barbour Hall Apartments,380,4,2007-04-12 07:11:55
627,Barbour Hall Apartments,370,4,2007-04-12 07:12:01
628,Grad Center D,220,6,2007-04-12 07:12:11
629,Pass,,,2007-04-12 07:12:18
630,Pass,,,2007-04-12 07:12:22
631,Barbour Hall,301,2,2007-04-12 07:12:32
632,Grad Center C,310,6,2007-04-12 07:12:47
633,Barbour Hall,306,2,2007-04-12 07:13:07
634,111 Brown Street,201,2,2007-04-12 07:13:23
634,111 Brown Street,202,2,2007-04-12 07:13:24
634,111 Brown Street,203,2,2007-04-12 07:13:26
635,Barbour Hall,201,2,2007-04-12 07:13:36
636,Grad Center D,440,6,2007-04-12 07:13:52
636,Gregorian Quad B,402,2,2007-04-12 07:13:47
637,Pass,,,2007-04-12 07:14:27
638,Pass,,,2007-04-12 07:15:53
639,Pass,,,2007-04-12 07:15:57
640,No Show,,,2007-04-12 07:16:09
641,Minden,402,3,2007-04-12 07:16:17
642,Barbour Hall Apartments,250,5,2007-04-12 07:16:31
643,Diman House,217,2,2007-04-12 07:16:41
644,Grad Center D,240,6,2007-04-12 07:17:03
644,Harkness House,324,2,2007-04-12 07:16:55
645,Grad Center A,140,5,2007-04-12 07:17:14
646,Barbour Hall Apartments,190,4,2007-04-12 07:17:25
647,Pass,,,2007-04-12 07:17:31
648,Minden,702,3,2007-04-12 07:17:40
649,Grad Center A,130,5,2007-04-12 07:17:51
650,Pass,,,2007-04-12 07:17:57
651,Pass,,,2007-04-12 07:19:15
652,Diman House,215,3,2007-04-12 07:19:52
652,Diman House,227,2,2007-04-12 07:19:56
652,Grad Center D,320,6,2007-04-12 07:19:26
653,Grad Center D,640,6,2007-04-12 07:20:10
654,Pass,,,2007-04-12 07:20:35
655,Pass,,,2007-04-12 07:20:46
656,Goddard House,323,2,2007-04-12 07:21:00
656,Goddard House,327,2,2007-04-12 07:21:03
657,Barbour Hall,101,2,2007-04-12 07:21:30
657,Barbour Hall,103,2,2007-04-12 07:21:34
657,Barbour Hall Apartments,30,4,2007-04-12 07:21:27
658,Miller,121,3,2007-04-12 07:21:54
658,Miller,124,2,2007-04-12 07:21:57
659,Pass,,,2007-04-12 07:22:03
660,Sears House,229,2,2007-04-12 07:22:24
660,Sears House,230,2,2007-04-12 07:22:30
661,Diman House,315,3,2007-04-12 07:22:47
661,Olney House,217,2,2007-04-12 07:22:42
662,Pass,,,2007-04-12 07:22:58
663,Goddard House,308,2,2007-04-12 07:23:06
664,Marcy House,319,3,2007-04-12 07:23:17
664,Marcy House,321,2,2007-04-12 07:23:20
665,Barbour Hall,202,2,2007-04-12 07:23:34
665,Barbour Hall,302,2,2007-04-12 07:23:35
665,Barbour Hall,303,2,2007-04-12 07:23:38
666,Chapin House,317,2,2007-04-12 07:24:20
666,Chapin House,323,2,2007-04-12 07:24:25
667,111 Brown Street,301,2,2007-04-12 07:24:53
667,111 Brown Street,302,2,2007-04-12 07:24:54
667,Grad Center B,630,6,2007-04-12 07:25:13
668,Barbour Hall,105,2,2007-04-12 07:25:30
669,Diman House,117,2,2007-04-12 07:26:10
669,Diman House,121,2,2007-04-12 07:26:14
670,No Show,,,2007-04-12 07:26:57
671,No Show,,,2007-04-12 07:27:16
672,Grad Center A,340,6,2007-04-12 07:27:58
673,Goddard House,217,2,2007-04-12 07:28:15
674,Sears House,301,2,2007-04-12 07:28:27
674,Sears House,302,2,2007-04-12 07:28:28
674,Sears House,304,2,2007-04-12 07:28:31
675,Diman House,115,3,2007-04-12 07:28:38
676,Marcy House,125,2,2007-04-12 07:28:51
676,Marcy House,219,3,2007-04-12 07:28:49
677,New Pembroke #1,201,2,2007-04-12 07:29:03
677,New Pembroke #1,301,2,2007-04-12 07:29:07
678,Grad Center C,610,6,2007-04-12 07:29:20
678,Sears House,313,2,2007-04-12 07:29:29
678,Sears House,314,2,2007-04-12 07:29:33
679,Sears House,224,2,2007-04-12 07:30:19
679,Sears House,228,2,2007-04-12 07:30:22
680,Chapin House,307,2,2007-04-12 07:30:31
681,East Andrews,214,3,2007-04-12 07:31:33
681,Hegeman,B105,2,2007-04-12 07:31:38
681,Olney House,213,2,2007-04-12 07:31:12
681,Olney House,214,2,2007-04-12 07:31:14
682,Pass,,,2007-04-12 07:31:47
683,Sears House,307,2,2007-04-12 07:33:57
683,Sears House,317,2,2007-04-12 07:34:01
684,Gregorian Quad B,401,2,2007-04-12 07:34:14
685,Sears House,113,2,2007-04-12 07:34:25
685,Sears House,117,2,2007-04-12 07:34:30
686,Diman House,333,2,2007-04-12 07:34:43
686,Sears House,217,2,2007-04-12 07:34:58
687,Pass,,,2007-04-12 07:35:40
688,Plantations House,201,2,2007-04-12 07:35:53
689,Chapin House,324,2,2007-04-12 07:36:04
690,Marcy House,121,2,2007-04-12 07:36:42
691,Chapin House,214,2,2007-04-12 07:37:43
691,Grad Center A,240,6,2007-04-12 07:37:53
691,Olney House,113,2,2007-04-12 07:37:59
691,Olney House,117,2,2007-04-12 07:38:01
691,Sears House,213,2,2007-04-12 07:37:06
691,Sears House,223,2,2007-04-12 07:37:07
692,Drop to 698,,,2007-04-12 07:38:43
693,Grad Center A,620,6,2007-04-12 07:39:25
694,Chapin House,301,2,2007-04-12 07:39:58
694,Marcy House,225,3,2007-04-12 07:40:01
695,Pass,,,2007-04-12 07:40:07
696,111 Brown Street,102,2,2007-04-12 07:40:14
696,Goddard House,223,2,2007-04-12 07:40:36
697,Pass,,,2007-04-12 07:40:44
698,Grad Center B,610,6,2007-04-12 07:40:57
699,Grad Center A,640,6,2007-04-12 07:41:12
700,Pass,,,2007-04-12 07:41:28
701,Pass,,,2007-04-12 07:42:07
702,Chapin House,330,2,2007-04-12 07:42:23
702,Marcy House,119,3,2007-04-12 07:42:17
703,Pass,,,2007-04-12 07:42:38
704,Pass,,,2007-04-12 07:42:45
705,Pass,,,2007-04-12 07:42:55
706,Chapin House,117,2,2007-04-12 07:43:14
706,Mead House,211,3,2007-04-12 07:43:09
707,Pass,,,2007-04-12 07:43:23
708,Pass,,,2007-04-12 07:44:29
709,Pass,,,2007-04-12 07:44:32
710,Pass,,,2007-04-12 07:44:37
711,Goddard House,227,2,2007-04-12 07:44:41
712,No Show,,,2007-04-12 07:44:53
713,Chapin House,328,2,2007-04-12 07:45:55
713,Chapin House,329,2,2007-04-12 07:45:59
713,Goddard House,127,2,2007-04-12 07:45:06
714,Pass,,,2007-04-12 07:46:15
715,Drop to 730,,,2007-04-12 07:46:41
716,Pass,,,2007-04-12 07:46:46
717,Pass,,,2007-04-12 07:46:52
718,Pass,,,2007-04-12 07:46:54
719,Pass,,,2007-04-12 07:47:00
720,Pass,,,2007-04-12 07:47:04
721,Pass,,,2007-04-12 07:47:22
722,No Show,,,2007-04-12 07:47:33
723,No Show,,,2007-04-12 07:47:43
724,No Show,,,2007-04-12 07:47:51
725,Chapin House,302,2,2007-04-12 07:48:04
725,Chapin House,304,2,2007-04-12 07:48:07
726,No Show,,,2007-04-12 07:48:24
727,No Show,,,2007-04-12 07:48:30
728,Chapin House,308,2,2007-04-12 07:48:35
729,Pass,,,2007-04-12 07:48:42
730,Pass,,,2007-04-12 07:48:53
731,Pass,,,2007-04-12 07:49:03
732,Pass,,,2007-04-12 07:49:14
733,Chapin House,113,2,2007-04-12 07:50:22
733,Chapin House,213,2,2007-04-12 07:50:19
733,Machado,30,2,2007-04-12 07:50:15
734,No Show,,,2007-04-12 07:50:38
735,Pass,,,2007-04-12 07:50:46
736,No Show,,,2007-04-12 07:50:57
737,East Andrews,414,3,2007-04-12 07:51:10
738,No Show,,,2007-04-12 07:51:20
739,Pass,,,2007-04-12 07:51:27
740,Pass,,,2007-04-12 07:51:31
741,Pass,,,2007-04-12 07:51:35
742,Pass,,,2007-04-12 07:51:39
743,Pass,,,2007-04-12 07:51:44
744,No Show,,,2007-04-12 07:51:53
745,New Pembroke #1,315,2,2007-04-12 07:52:49
745,New Pembroke #1,401,2,2007-04-12 07:52:52
746,Pass,,,2007-04-12 07:53:03
747,Pass,,,2007-04-12 07:53:14
748,Pass,,,2007-04-12 07:53:25
749,Pass,,,2007-04-12 07:53:32
750,Pass,,,2007-04-12 07:53:34
751,No Show,,,2007-04-12 07:53:38
752,Pass,,,2007-04-12 07:53:45
753,No Show,,,2007-04-12 07:53:54
