Number,Residence Hall,Room,Occupancy,Time
582,New Pembroke #4,209,1,2006-03-22 06:21:08
583,Hope College,112,2,2006-03-22 06:21:25
583,Mead House,109,1,2006-03-22 06:21:31
584,111 Brown Street,201,2,2006-03-22 06:22:01
585,Diman House,321,2,2006-03-22 06:22:18
585,Diman House,327,2,2006-03-22 06:22:20
585,Diman House,328,2,2006-03-22 06:22:24
586,Grad Center B,230,5,2006-03-22 06:22:50
586,Diman House,331,2,2006-03-22 06:23:02
587,Sears House,301,2,2006-03-22 06:23:19
588,New Pembroke #3,315,1,2006-03-22 06:23:51
588,Sears House,214,2,2006-03-22 06:24:09
588,Sears House,224,2,2006-03-22 06:24:28
589,Grad Center D,320,6,2006-03-22 06:24:50
589,New Pembroke #4,325,1,2006-03-22 06:24:56
590,New Pembroke #2,103,1,2006-03-22 06:25:30
591,Grad Center C,140,5,2006-03-22 06:26:16
591,Harkness House,208,2,2006-03-22 06:26:26
592,New Pembroke #4,427,1,2006-03-22 06:26:41
592,New Pembroke #4,425,1,2006-03-22 06:26:47
592,New Pembroke #4,327,1,2006-03-22 06:26:51
592,New Pembroke #4,321,1,2006-03-22 06:27:03
592,New Pembroke #4,323,1,2006-03-22 06:27:12
593,Grad Center A,210,5,2006-03-22 06:27:56
593,Grad Center D,120,4,2006-03-22 06:27:59
593,New Pembroke #4,426,1,2006-03-22 06:28:06
594,Barbour Hall Apartments,320,4,2006-03-22 06:28:21
595,Barbour Hall Apartments,180,4,2006-03-22 06:29:08
595,Barbour Hall Apartments,120,4,2006-03-22 06:29:10
595,New Pembroke #4,219,1,2006-03-22 06:29:18
596,Grad Center A,220,5,2006-03-22 06:30:11
597,New Pembroke #4,217,1,2006-03-22 06:30:26
598,Marcy House,225,3,2006-03-22 06:30:37
599,Harkness House,213,2,2006-03-22 06:30:52
599,Harkness House,217,2,2006-03-22 06:30:55
600,Slater Hall,201,4,2006-03-22 06:31:03
600,Hope College,119,2,2006-03-22 06:31:06
601,Diman House,201,1,2006-03-22 06:31:36
601,Diman House,202,2,2006-03-22 06:31:38
601,Diman House,204,2,2006-03-22 06:31:41
602,Marcy House,301,2,2006-03-22 06:31:46
602,Marcy House,302,2,2006-03-22 06:31:48
602,Marcy House,321,2,2006-03-22 06:31:51
602,Marcy House,325,2,2006-03-22 06:32:01
602,Marcy House,221,2,2006-03-22 06:32:05
603,Grad Center A,340,6,2006-03-22 06:32:21
604,Sears House,229,2,2006-03-22 06:32:52
605,Diman House,121,2,2006-03-22 06:33:07
606,Grad Center D,110,5,2006-03-22 06:33:21
607,Grad Center D,340,6,2006-03-22 06:33:34
608,Grad Center C,230,6,2006-03-22 06:33:44
609,Sears House,313,2,2006-03-22 06:33:57
610,Slater Hall,101,4,2006-03-22 06:34:12
611,Marcy House,304,2,2006-03-22 06:34:34
611,Grad Center B,110,5,2006-03-22 06:34:47
612,Goddard House,342,2,2006-03-22 06:34:58
613,New Pembroke #4,302,1,2006-03-22 06:35:15
614,Grad Center B,310,6,2006-03-22 06:35:44
615,Grad Center A,240,6,2006-03-22 06:36:03
615,New Pembroke #4,313,1,2006-03-22 06:36:10
616,Drop to 617,,,2006-03-22 06:37:08
617,Slater Hall,304,4,2006-03-22 06:37:16
617,Barbour Hall Apartments,380,4,2006-03-22 06:37:29
618,Jameson House,307,3,2006-03-22 06:37:46
619,Grad Center B,210,6,2006-03-22 06:38:05
620,111 Brown Street,202,2,2006-03-22 06:38:32
620,111 Brown Street,203,2,2006-03-22 06:38:33
620,111 Brown Street,302,2,2006-03-22 06:38:40
621,Grad Center B,140,5,2006-03-22 06:39:07
621,New Pembroke #4,303,1,2006-03-22 06:39:17
622,111 Brown Street,102,2,2006-03-22 06:41:42
622,111 Brown Street,301,2,2006-03-22 06:41:45
622,New Pembroke #4,326,1,2006-03-22 06:41:50
623,Barbour Hall Apartments,170,4,2006-03-22 06:42:10
624,Grad Center B,120,5,2006-03-22 06:42:26
625,Sears House,304,2,2006-03-22 06:42:41
625,Sears House,307,2,2006-03-22 06:42:45
625,Sears House,308,2,2006-03-22 06:42:47
625,Sears House,314,2,2006-03-22 06:42:49
625,Sears House,317,2,2006-03-22 06:42:52
626,New Pembroke #4,421,1,2006-03-22 06:43:09
627,Chapin House,313,2,2006-03-22 06:43:17
627,Chapin House,314,2,2006-03-22 06:43:25
627,Chapin House,317,2,2006-03-22 06:43:28
628,Marcy House,121,2,2006-03-22 06:43:42
628,Marcy House,125,2,2006-03-22 06:43:44
628,Diman House,117,2,2006-03-22 06:43:50
628,Sears House,117,2,2006-03-22 06:44:08
629,Sears House,228,2,2006-03-22 06:44:26
629,Barbour Hall Apartments,220,4,2006-03-22 06:44:33
630,New Pembroke #4,413,1,2006-03-22 06:45:00
630,New Pembroke #4,423,1,2006-03-22 06:45:03
630,Sears House,230,2,2006-03-22 06:45:14
631,Hope College,107,2,2006-03-22 06:45:38
632,Grad Center A,130,5,2006-03-22 06:45:51
633,Goddard House,346,2,2006-03-22 06:46:08
633,Goddard House,347,2,2006-03-22 06:46:11
633,Goddard House,348,2,2006-03-22 06:46:13
634,New Pembroke #4,402,1,2006-03-22 06:46:26
634,New Pembroke #3,303,1,2006-03-22 06:46:36
635,Barbour Hall Apartments,30,4,2006-03-22 06:46:58
635,Diman House,215,3,2006-03-22 06:47:14
635,Diman House,315,3,2006-03-22 06:47:20
636,Chapin House,113,2,2006-03-22 06:47:39
636,Chapin House,117,2,2006-03-22 06:47:43
637,East Andrews,416,2,2006-03-22 06:48:25
637,East Andrews,450,2,2006-03-22 06:48:28
637,East Andrews,452,2,2006-03-22 06:48:31
638,Diman House,115,3,2006-03-22 06:48:49
639,Sears House,223,2,2006-03-22 06:49:20
640,Grad Center A,140,5,2006-03-22 06:49:56
641,Goddard House,301,2,2006-03-22 06:50:16
641,Goddard House,302,2,2006-03-22 06:50:17
641,Goddard House,304,2,2006-03-22 06:50:21
642,Pass,,,2006-03-22 06:50:37
643,Goddard House,223,2,2006-03-22 06:50:48
643,Goddard House,227,2,2006-03-22 06:50:50
643,Goddard House,323,2,2006-03-22 06:50:52
643,Goddard House,327,2,2006-03-22 06:50:54
644,Sears House,113,2,2006-03-22 06:51:19
644,Sears House,217,2,2006-03-22 06:51:21
644,Sears House,302,2,2006-03-22 06:51:23
645,Marcy House,219,3,2006-03-22 06:51:44
645,Marcy House,319,3,2006-03-22 06:51:47
646,Miller,124,2,2006-03-22 06:52:04
646,Metcalf,120,2,2006-03-22 06:52:08
647,Mead House,211,3,2006-03-22 06:52:28
647,Goddard House,127,2,2006-03-22 06:52:35
648,No Show,,,2006-03-22 06:52:48
649,Chapin House,213,2,2006-03-22 06:53:29
649,Marcy House,119,3,2006-03-22 06:53:33
649,Jameson House,117,3,2006-03-22 06:53:47
650,Miller,121,3,2006-03-22 06:55:10
650,New Pembroke #2,207,2,2006-03-22 06:55:24
651,Pass,,,2006-03-22 06:55:32
652,Pass,,,2006-03-22 06:55:41
653,King House,103,2,2006-03-22 06:55:57
653,King House,107,2,2006-03-22 06:56:00
654,Poland House,216,3,2006-03-22 06:56:42
654,Poland House,224,3,2006-03-22 06:56:45
655,Pass,,,2006-03-22 06:56:56
656,New Pembroke #2,102,2,2006-03-22 06:57:16
656,New Pembroke #2,105,2,2006-03-22 06:57:18
657,Everett House,407,3,2006-03-22 06:57:30
657,New Pembroke #1,415,2,2006-03-22 06:57:36
658,Archibald House,319,4,2006-03-22 06:57:45
659,Drop to 700,,,2006-03-22 06:58:03
660,No Show,,,2006-03-22 06:58:22
661,New Pembroke #1,201,2,2006-03-22 06:59:01
661,New Pembroke #1,301,2,2006-03-22 06:59:04
662,Pass,,,2006-03-22 07:00:28
663,Drop to 687,,,2006-03-22 07:00:43
664,Pass,,,2006-03-22 07:00:55
665,Pass,,,2006-03-22 07:01:12
666,New Pembroke #2,206,2,2006-03-22 07:01:24
667,Pass,,,2006-03-22 07:02:30
668,Pass,,,2006-03-22 07:02:35
669,Pass,,,2006-03-22 07:02:47
670,East Andrews,214,3,2006-03-22 07:03:05
671,Pass,,,2006-03-22 07:03:52
672,Pass,,,2006-03-22 07:03:59
673,Pass,,,2006-03-22 07:04:02
674,Drop to 711,,,2006-03-22 07:04:13
675,New Pembroke #1,401,2,2006-03-22 07:04:30
675,New Pembroke #2,215,2,2006-03-22 07:04:33
676,No Show,,,2006-03-22 07:04:50
677,Pass,,,2006-03-22 07:05:33
678,Pass,,,2006-03-22 07:05:42
679,West Andrews,211,3,2006-03-22 07:06:20
679,West Andrews,411,3,2006-03-22 07:06:23
680,No Show,,,2006-03-22 07:06:41
681,Pass,,,2006-03-22 07:06:47
682,No Show,,,2006-03-22 07:07:02
683,Pass,,,2006-03-22 07:07:05
684,East Andrews,414,3,2006-03-22 07:07:10
685,Pass,,,2006-03-22 07:07:28
686,Pass,,,2006-03-22 07:07:44
687,Pass,,,2006-03-22 07:07:45
688,Pass,,,2006-03-22 07:07:57
689,Pass,,,2006-03-22 07:08:01
690,Pass,,,2006-03-22 07:08:11
691,No Show,,,2006-03-22 07:08:21
692,No Show,,,2006-03-22 07:08:31
693,Pass,,,2006-03-22 07:08:34
694,Pass,,,2006-03-22 07:08:37
695,Pass,,,2006-03-22 07:08:40
696,Pass,,,2006-03-22 07:08:42
697,Pass,,,2006-03-22 07:08:46
698,Pass,,,2006-03-22 07:08:55
699,Pass,,,2006-03-22 07:08:59
700,Pass,,,2006-03-22 07:09:02
701,Pass,,,2006-03-22 07:09:18
702,Pass,,,2006-03-22 07:10:01
703,Pass,,,2006-03-22 07:10:03
704,Pass,,,2006-03-22 07:10:06
705,Pass,,,2006-03-22 07:10:09
706,Pass,,,2006-03-22 07:10:12
707,Pass,,,2006-03-22 07:10:15
708,Pass,,,2006-03-22 07:10:18
709,No Show,,,2006-03-22 07:10:20
710,Pass,,,2006-03-22 07:10:22
711,Pass,,,2006-03-22 07:10:25
712,No Show,,,2006-03-22 07:10:32
713,No Show,,,2006-03-22 07:10:42
714,No Show,,,2006-03-22 07:10:50
<< Beginning of Semester Level 2 Groups >>,,,,
715,Pass,,,2006-03-22 07:10:53
716,No Show,,,2006-03-22 07:11:04
717,Pass,,,2006-03-22 07:11:07
718,No Show,,,2006-03-22 07:11:16
719,No Show,,,2006-03-22 07:11:23
720,No Show,,,2006-03-22 07:11:29
721,No Show,,,2006-03-22 07:11:35
722,Pass,,,2006-03-22 07:11:41
723,No Show,,,2006-03-22 07:11:49
724,No Show,,,2006-03-22 07:11:57
725,No Show,,,2006-03-22 07:12:05
726,No Show,,,2006-03-22 07:12:13
727,No Show,,,2006-03-22 07:12:22
728,No Show,,,2006-03-22 07:12:29
729,No Show,,,2006-03-22 07:12:36
730,No Show,,,2006-03-22 07:12:45
731,No Show,,,2006-03-22 07:12:52
732,No Show,,,2006-03-22 07:13:00
733,No Show,,,2006-03-22 07:13:28
734,No Show,,,2006-03-22 07:13:29
735,Pass,,,2006-03-22 07:13:31
736,No Show,,,2006-03-22 07:13:33
737,No Show,,,2006-03-22 07:13:39
738,No Show,,,2006-03-22 07:13:46
739,No Show,,,2006-03-22 07:14:00
740,No Show,,,2006-03-22 07:14:04
741,No Show,,,2006-03-22 07:14:11
742,No Show,,,2006-03-22 07:14:17
743,Pass,,,2006-03-22 07:14:29
744,No Show,,,2006-03-22 07:14:37
745,No Show,,,2006-03-22 07:14:42
746,No Show,,,2006-03-22 07:14:48
747,No Show,,,2006-03-22 07:14:54
748,No Show,,,2006-03-22 07:14:58
749,No Show,,,2006-03-22 07:15:04
750,No Show,,,2006-03-22 07:15:09
751,No Show,,,2006-03-22 07:15:15
752,No Show,,,2006-03-22 07:15:22
753,No Show,,,2006-03-22 07:15:32
754,No Show,,,2006-03-22 07:15:55
755,No Show,,,2006-03-22 07:15:56
756,No Show,,,2006-03-22 07:16:00
757,No Show,,,2006-03-22 07:16:02
758,Pass,,,2006-03-22 07:16:09
759,No Show,,,2006-03-22 07:16:18
760,No Show,,,2006-03-22 07:16:25
761,No Show,,,2006-03-22 07:16:29
762,No Show,,,2006-03-22 07:16:34
763,No Show,,,2006-03-22 07:16:40
764,No Show,,,2006-03-22 07:16:50
765,Pass,,,2006-03-22 07:16:54
766,Pass,,,2006-03-22 07:16:57
767,No Show,,,2006-03-22 07:17:03
768,No Show,,,2006-03-22 07:17:10
769,Pass,,,2006-03-22 07:17:13
770,No Show,,,2006-03-22 07:17:19
771,No Show,,,2006-03-22 07:17:25
772,Pass,,,2006-03-22 07:17:29
773,No Show,,,2006-03-22 07:17:37
774,No Show,,,2006-03-22 07:17:43
775,Pass,,,2006-03-22 07:17:46
776,No Show,,,2006-03-22 07:17:52
777,Pass,,,2006-03-22 07:17:57
778,No Show,,,2006-03-22 07:18:05
779,Pass,,,2006-03-22 07:18:08
780,Pass,,,2006-03-22 07:18:12
781,Pass,,,2006-03-22 07:18:14
782,Pass,,,2006-03-22 07:18:17
783,Pass,,,2006-03-22 07:18:19
784,Pass,,,2006-03-22 07:18:23
785,Pass,,,2006-03-22 07:18:25
786,Pass,,,2006-03-22 07:18:28
787,No Show,,,2006-03-22 07:18:37
788,No Show,,,2006-03-22 07:18:43
789,No Show,,,2006-03-22 07:18:51
