Number,Residence Hall,Room,Occupancy,Time
395,No Show,,,2007-04-10 09:16:54
396,Grad Center B,510,6,2007-04-10 09:17:04
397,New Pembroke #3,212,1,2007-04-10 09:17:17
397,New Pembroke #3,215,1,2007-04-10 09:17:22
397,New Pembroke #3,217,1,2007-04-10 09:17:23
397,New Pembroke #3,218,1,2007-04-10 09:17:27
398,Archibald House,227,0,2007-04-10 09:18:25
398,Minden,601,3,2007-04-10 09:18:05
398,Minden,615,3,2007-04-10 09:18:09
399,Slater Hall,204,4,2007-04-10 09:18:39
400,Wayland House,400B,7,2007-04-10 09:18:53
401,Slater Hall,201,4,2007-04-10 09:19:02
402,Pass,,,2007-04-10 09:19:12
403,Chapin House,114A,1,2007-04-10 09:19:25
403,Chapin House,303,1,2007-04-10 09:19:26
403,Chapin House,306A,1,2007-04-10 09:19:27
403,Chapin House,306B,1,2007-04-10 09:19:31
404,Drop to 471,,,2007-04-10 09:19:46
405,Archibald House,127,1,2007-04-10 09:20:28
405,Archibald House,131,1,2007-04-10 09:20:28
405,Bronson House,203,1,2007-04-10 09:20:47
405,Bronson House,204,1,2007-04-10 09:20:48
405,Bronson House,306,1,2007-04-10 09:21:20
405,Goddard House,306B,1,2007-04-10 09:21:47
405,New Pembroke #4,209,1,2007-04-10 09:20:03
405,New Pembroke #4,217,1,2007-04-10 09:20:04
405,New Pembroke #4,219,1,2007-04-10 09:20:21
406,Barbour Hall Apartments,360,5,2007-04-10 09:22:11
407,Woolley,315,1,2007-04-10 09:22:27
407,Woolley,319,1,2007-04-10 09:22:29
408,Grad Center B,540,5,2007-04-10 09:22:45
409,Pass,,,2007-04-10 09:22:51
410,Bronson House,313,1,2007-04-10 09:23:55
410,Grad Center A,610,5,2007-04-10 09:22:57
411,Minden,513,3,2007-04-10 09:24:43
411,Poland House,424,1,2007-04-10 09:25:17
412,Woolley,215,1,2007-04-10 09:25:50
413,Mead House,204,1,2007-04-10 09:25:58
414,Woolley,219,1,2007-04-10 09:26:38
415,Drop to 417,,,2007-04-10 09:26:46
416,Gregorian Quad B,403,2,2007-04-10 09:27:19
416,Jameson House,225,1,2007-04-10 09:27:06
416,Jameson House,319,1,2007-04-10 09:26:56
417,Grad Center A,520,5,2007-04-10 09:27:36
417,Grad Center A,530,5,2007-04-10 09:27:44
418,Barbour Hall Apartments,330,3,2007-04-10 09:28:02
419,Slater Hall,301,4,2007-04-10 09:28:14
420,Slater Hall,304,4,2007-04-10 09:28:50
420,Woolley,118,1,2007-04-10 09:29:01
421,Barbour Hall Apartments,80,4,2007-04-10 09:29:14
422,Chapin House,400A,8,2007-04-10 09:29:25
423,Everett House,107,1,2007-04-10 09:29:53
423,Everett House,316,1,2007-04-10 09:29:57
424,Gregorian Quad A,409,2,2007-04-10 09:30:09
425,Slater Hall,101,4,2007-04-10 09:30:23
426,No Show,,,2007-04-10 09:30:39
427,Grad Center C,540,5,2007-04-10 09:30:50
428,Grad Center B,310,6,2007-04-10 09:31:01
429,Minden,201,3,2007-04-10 09:31:13
430,Woolley,116,1,2007-04-10 09:31:25
431,Grad Center B,340,5,2007-04-10 09:31:40
431,New Pembroke #3,203,1,2007-04-10 09:31:57
432,Minden,113,3,2007-04-10 09:32:03
433,Bronson House,406,1,2007-04-10 09:32:15
434,Archibald House,422,1,2007-04-10 09:32:39
434,Jameson House,125,1,2007-04-10 09:32:59
435,Barbour Hall Apartments,280,4,2007-04-10 09:33:11
436,Barbour Hall Apartments,390,4,2007-04-10 09:33:36
437,No Show,,,2007-04-10 09:33:58
438,Slater Hall,404,3,2007-04-10 09:34:05
439,Grad Center A,540,6,2007-04-10 09:34:14
440,Machado,31,1,2007-04-10 09:34:24
441,New Pembroke #4,303,1,2007-04-10 09:34:33
442,Grad Center B,530,5,2007-04-10 09:34:47
443,Minden,701,3,2007-04-10 09:35:06
444,New Pembroke #4,321,1,2007-04-10 09:35:22
444,New Pembroke #4,323,1,2007-04-10 09:35:22
444,New Pembroke #4,325,1,2007-04-10 09:35:24
444,New Pembroke #4,421,1,2007-04-10 09:35:29
444,New Pembroke #4,423,1,2007-04-10 09:35:29
444,New Pembroke #4,425,1,2007-04-10 09:35:33
445,Jameson House,106,1,2007-04-10 09:35:59
445,Jameson House,114,1,2007-04-10 09:36:00
445,Minden,801,3,2007-04-10 09:35:52
445,New Pembroke #4,326,1,2007-04-10 09:36:27
445,New Pembroke #4,327,1,2007-04-10 09:36:29
446,Drop to 457,,,2007-04-10 09:36:45
447,Metcalf,120,2,2007-04-10 09:37:19
447,New Pembroke #4,403,1,2007-04-10 09:37:41
447,New Pembroke #4,426,1,2007-04-10 09:36:59
448,Minden,212,3,2007-04-10 09:37:48
449,Grad Center B,410,6,2007-04-10 09:38:00
450,No Show,,,2007-04-10 09:38:13
451,Machado,33,1,2007-04-10 09:38:22
452,Mead House,3,1,2007-04-10 09:38:45
453,Grad Center B,430,6,2007-04-10 09:38:52
454,New Pembroke #4,313,1,2007-04-10 09:39:17
455,No Show,,,2007-04-10 09:39:35
456,New Pembroke #3,303,1,2007-04-10 09:39:59
457,Barbour Hall Apartments,60,6,2007-04-10 09:40:57
457,New Pembroke #3,317,1,2007-04-10 09:40:51
458,New Pembroke #4,413,1,2007-04-10 09:41:05
459,Machado,34,1,2007-04-10 09:41:11
460,No Show,,,2007-04-10 09:41:24
461,New Pembroke #4,401,1,2007-04-10 09:41:40
462,No Show,,,2007-04-10 09:41:54
463,Grad Center C,320,5,2007-04-10 09:42:03
464,No Show,,,2007-04-10 09:42:19
465,No Show,,,2007-04-10 09:42:28
466,New Pembroke #4,301,1,2007-04-10 09:42:41
467,New Pembroke #3,315,1,2007-04-10 09:44:04
468,Grad Center B,640,5,2007-04-10 09:44:19
469,Slater Hall,104,3,2007-04-10 09:44:39
470,Machado,32,1,2007-04-10 09:44:55
471,Grad Center A,330,5,2007-04-10 09:45:07
472,New Pembroke #3,318,1,2007-04-10 09:45:23
473,New Pembroke #4,302,1,2007-04-10 09:45:53
473,New Pembroke #4,402,1,2007-04-10 09:45:55
473,Slater Hall,202,2,2007-04-10 09:46:08
474,Harkness House,327,1,2007-04-10 09:46:19
475,Harkness House,303,1,2007-04-10 09:46:22
476,Diman House,329B,1,2007-04-10 09:46:40
477,Drop to 522,,,2007-04-10 09:47:11
478,No Show,,,2007-04-10 09:47:52
479,Harkness House,206B,1,2007-04-10 09:47:59
480,Harkness House,326B,1,2007-04-10 09:48:09
481,Harkness House,326A,1,2007-04-10 09:48:22
482,New Pembroke #1,202,1,2007-04-10 09:48:37
483,New Pembroke #1,205,1,2007-04-10 09:49:00
484,Grad Center C,530,5,2007-04-10 09:49:11
485,Pass,,,2007-04-10 09:49:55
486,Chapin House,313,2,2007-04-10 09:52:37
486,Chapin House,314,2,2007-04-10 09:52:43
487,Diman House,306B,1,2007-04-10 09:53:11
488,Diman House,306A,1,2007-04-10 09:53:20
489,New Pembroke #1,305,1,2007-04-10 09:53:28
490,Caswell Hall,311,2,2007-04-10 09:53:38
491,New Pembroke #1,206,1,2007-04-10 09:53:58
492,New Pembroke #1,302,1,2007-04-10 09:54:18
493,Caswell Hall,201,2,2007-04-10 09:54:25
494,Caswell Hall,111,2,2007-04-10 09:54:32
495,New Pembroke #1,306,1,2007-04-10 09:54:43
496,Machado,35,1,2007-04-10 09:54:56
497,Caswell Hall,102,2,2007-04-10 09:55:03
498,New Pembroke #1,307,1,2007-04-10 09:55:21
499,Machado,36,1,2007-04-10 09:55:37
500,Minden,202,3,2007-04-10 09:58:37
500,Sears House,400A,7,2007-04-10 09:58:44
501,Caswell Hall,411,2,2007-04-10 09:59:00
502,New Pembroke #1,404,1,2007-04-10 09:59:10
502,New Pembroke #1,405,1,2007-04-10 09:59:13
503,Grad Center C,440,5,2007-04-10 09:59:24
504,Pass,,,2007-04-10 10:00:25
505,Grad Center B,520,5,2007-04-10 10:00:29
506,Caswell Hall,410,2,2007-04-10 10:00:36
507,New Pembroke #1,407,1,2007-04-10 10:00:46
508,New Pembroke #1,402,1,2007-04-10 10:00:59
509,Caswell Hall,407,2,2007-04-10 10:01:12
509,Caswell Hall,408,2,2007-04-10 10:01:15
510,Caswell Hall,307,2,2007-04-10 10:01:36
511,Morris Hall,301,6,2007-04-10 10:05:18
