Number,Residence Hall,Room,Occupancy,Time
110,Machado,236,1,2012-04-11 06:55:35
111,Goddard House,303,1,2012-04-11 06:55:51
112,Grad Center D,522,1,2012-04-11 06:56:10
112,Grad Center D,524,1,2012-04-11 06:56:14
113,Young Orchard #4,110,4,2012-04-11 06:56:34
114,Sears House,319,1,2012-04-11 06:56:51
115,Young Orchard #4,320,4,2012-04-11 06:57:11
115,Young Orchard #4,330,4,2012-04-11 06:57:12
115,Young Orchard #4,340,4,2012-04-11 06:57:14
116,Woolley,416,1,2012-04-11 06:58:23
117,Minden,809,2,2012-04-11 06:58:52
118,Woolley,316,1,2012-04-11 06:59:04
118,Woolley,319,1,2012-04-11 06:59:06
119,New Pembroke #3,203,1,2012-04-11 06:59:33
120,Grad Center D,646,1,2012-04-11 06:59:54
121,Machado,32,1,2012-04-11 07:00:14
121,Machado,33,1,2012-04-11 07:00:18
121,Machado,34,1,2012-04-11 07:00:21
122,Machado,238,1,2012-04-11 07:00:31
123,Drop to 139,,,2012-04-11 07:00:48
124,Emery,311,1,2012-04-11 07:01:07
124,Emery,317,1,2012-04-11 07:01:18
124,Woolley,216,1,2012-04-11 07:01:23
125,Gregorian Quad B,203,4,2012-04-11 07:01:38
126,Barbour Hall Apartments,340,4,2012-04-11 07:01:52
127,Woolley,106,1,2012-04-11 07:02:07
128,Goddard House,232,1,2012-04-11 07:02:29
128,Goddard House,319,1,2012-04-11 07:02:24
129,Goddard House,313,1,2012-04-11 07:02:51
129,Goddard House,314,1,2012-04-11 07:02:52
129,Goddard House,315,1,2012-04-11 07:02:53
129,Goddard House,317,1,2012-04-11 07:02:56
130,New Pembroke #3,215,1,2012-04-11 07:03:17
131,Minden,507,3,2012-04-11 07:03:44
131,Minden,607,2,2012-04-11 07:03:35
132,315 Thayer,140,6,2012-04-11 07:04:02
132,New Pembroke #3,217,1,2012-04-11 07:04:44
133,Emery,104,1,2012-04-11 07:06:00
133,Emery,201,1,2012-04-11 07:05:46
133,Emery,204,1,2012-04-11 07:05:21
134,Goddard House,318,1,2012-04-11 07:06:50
135,Champlin,108,1,2012-04-11 07:07:06
136,Gregorian Quad A,405,3,2012-04-11 07:07:29
137,Barbour Hall Apartments,230,3,2012-04-11 07:07:47
138,Goddard House,230,1,2012-04-11 07:08:04
139,Drop to 145,,,2012-04-11 07:08:17
140,Woolley,307,1,2012-04-11 07:08:36
141,Woolley,306,1,2012-04-11 07:09:02
141,Woolley,406,1,2012-04-11 07:09:04
141,Woolley,407,1,2012-04-11 07:09:08
141,Woolley,415,1,2012-04-11 07:09:11
142,Hegeman,B306,3,2012-04-11 07:09:30
143,Goddard House,332,1,2012-04-11 07:09:45
144,Hegeman,E215,3,2012-04-11 07:10:10
145,315 Thayer,240,6,2012-04-11 07:10:23
146,Grad Center D,521,1,2012-04-11 07:11:02
146,Gregorian Quad B,106,4,2012-04-11 07:11:16
147,Drop to 151,,,2012-04-11 07:11:42
148,Goddard House,310,1,2012-04-11 07:12:08
148,New Pembroke #4,403,1,2012-04-11 07:12:19
148,Woolley,323,1,2012-04-11 07:12:10
149,No Show,,,2012-04-11 07:12:45
150,Machado,35,1,2012-04-11 07:13:02
151,Gregorian Quad A,307,5,2012-04-11 07:17:00
151,Gregorian Quad A,310,5,2012-04-11 07:17:02
152,Grad Center D,311,1,2012-04-11 07:17:23
153,New Pembroke #3,103,1,2012-04-11 07:17:42
154,Emery,404,1,2012-04-11 07:18:08
155,Emery,401,1,2012-04-11 07:18:19
156,New Pembroke #4,425,1,2012-04-11 07:18:32
157,Machado,37,1,2012-04-11 07:18:46
158,No Show,,,2012-04-11 07:19:08
159,Pass,,,2012-04-11 07:19:19
160,Hegeman,C307,3,2012-04-11 07:19:45
161,Sears House,114A,1,2012-04-11 07:20:02
162,Chapin House,326B,1,2012-04-11 07:20:25
163,Emery,301,1,2012-04-11 07:20:44
164,New Pembroke #3,318,1,2012-04-11 07:21:02
165,Goddard House,331,1,2012-04-11 07:21:32
166,Emery,101,1,2012-04-11 07:21:50
167,Gregorian Quad A,204,4,2012-04-11 07:22:17
167,Gregorian Quad A,205,3,2012-04-11 07:22:18
167,New Pembroke #3,303,1,2012-04-11 07:22:33
168,New Pembroke #3,315,1,2012-04-11 07:22:56
169,Drop to 179,,,2012-04-11 07:23:11
170,New Pembroke #4,401,1,2012-04-11 07:23:47
170,New Pembroke #4,413,1,2012-04-11 07:23:29
171,New Pembroke #4,402,1,2012-04-11 07:24:13
172,Drop to 179,,,2012-04-11 07:24:30
173,New Pembroke #4,325,1,2012-04-11 07:24:43
174,No Show,,,2012-04-11 07:25:19
175,New Pembroke #4,323,1,2012-04-11 07:25:30
176,Drop to 179,,,2012-04-11 07:25:44
177,New Pembroke #4,321,1,2012-04-11 07:26:05
177,New Pembroke #4,327,1,2012-04-11 07:26:11
178,Goddard House,229,1,2012-04-11 07:26:31
179,Young Orchard #2,310,4,2012-04-11 07:26:47
179,Young Orchard #2,320,4,2012-04-11 07:26:50
180,New Pembroke #4,301,1,2012-04-11 07:27:06
181,New Pembroke #4,427,1,2012-04-11 07:28:02
182,New Pembroke #4,423,1,2012-04-11 07:28:16
183,Grad Center D,342,1,2012-04-11 07:28:35
184,Grad Center D,344,1,2012-04-11 07:28:55
185,Goddard House,330,1,2012-04-11 07:29:15
186,New Pembroke #4,313,1,2012-04-11 07:29:32
187,Grad Center D,322,1,2012-04-11 07:29:46
188,Drop to 215,,,2012-04-11 07:30:01
189,Slater Hall,102,2,2012-04-11 07:30:38
190,Goddard House,306A,1,2012-04-11 07:31:46
191,Grad Center D,615,1,2012-04-11 07:32:13
192,Drop to 377,,,2012-04-11 07:32:26
193,New Pembroke #4,302,1,2012-04-11 07:32:45
194,New Pembroke #4,326,1,2012-04-11 07:33:22
195,Goddard House,231,1,2012-04-11 07:33:42
196,Goddard House,306B,1,2012-04-11 07:33:53
197,New Pembroke #4,426,1,2012-04-11 07:34:24
197,Plantations House,203,2,2012-04-11 07:34:33
198,No Show,,,2012-04-11 07:35:05
199,Chapin House,326A,1,2012-04-11 07:35:17
200,No Show,,,2012-04-11 07:35:46
201,Grad Center D,614,1,2012-04-11 07:36:08
202,No Show,,,2012-04-11 07:36:33
203,Grad Center D,231,1,2012-04-11 07:36:50
204,Grad Center D,233,1,2012-04-11 07:37:26
205,Grad Center D,323,1,2012-04-11 07:37:48
206,No Show,,,2012-04-11 07:38:10
207,Grad Center D,222,1,2012-04-11 07:38:22
208,Hegeman,E116,3,2012-04-11 07:38:40
209,Grad Center D,214,1,2012-04-11 07:38:58
210,Grad Center D,641,1,2012-04-11 07:39:06
211,Grad Center D,224,1,2012-04-11 07:39:20
212,Grad Center D,415,1,2012-04-11 07:39:32
213,Gregorian Quad A,301,4,2012-04-11 07:39:45
214,Grad Center D,241,1,2012-04-11 07:40:01
215,Hegeman,B304,3,2012-04-11 07:40:25
215,Young Orchard #4,220,4,2012-04-11 07:40:21
216,Grad Center D,411,1,2012-04-11 07:40:49
217,Young Orchard #2,410,4,2012-04-11 07:41:04
218,Grad Center D,312,1,2012-04-11 07:41:20
219,Hegeman,E214,2,2012-04-11 07:41:33
220,Young Orchard #2,440,4,2012-04-11 07:41:46
221,Grad Center D,315,1,2012-04-11 07:42:01
221,Grad Center D,324,1,2012-04-11 07:42:03
222,Grad Center D,341,1,2012-04-11 07:42:33
222,Grad Center D,346,1,2012-04-11 07:42:34
223,Grad Center D,444,1,2012-04-11 07:43:03
224,Minden,812,2,2012-04-11 07:43:50
225,No Show,,,2012-04-11 07:44:08
226,Grad Center D,121,1,2012-04-11 07:44:19
227,Young Orchard #4,240,4,2012-04-11 07:44:38
228,No Show,,,2012-04-11 07:45:33
229,No Show,,,2012-04-11 07:45:38
230,No Show,,,2012-04-11 07:47:45
231,Young Orchard #4,230,4,2012-04-11 07:47:58
232,Woolley,109,4,2012-04-11 07:48:12
233,Young Orchard #4,310,4,2012-04-11 07:48:41
234,Drop to 261,,,2012-04-11 07:48:56
235,Gregorian Quad B,206,4,2012-04-11 07:49:25
235,Minden,207,2,2012-04-11 07:49:16
236,Hegeman,E213,3,2012-04-11 07:49:57
237,Grad Center D,443,1,2012-04-11 07:50:17
238,Minden,307,2,2012-04-11 07:50:34
239,Grad Center D,526,1,2012-04-11 07:50:50
240,Young Orchard #4,430,4,2012-04-11 07:51:09
241,No Show,,,2012-04-11 07:51:51
242,Pass,,,2012-04-11 07:51:52
243,Drop to 248,,,2012-04-11 07:52:09
244,Young Orchard #10,210,4,2012-04-11 07:52:33
245,No Show,,,2012-04-11 07:52:53
246,Gregorian Quad A,214,4,2012-04-11 07:53:08
247,Grad Center d,446,1,2012-04-11 07:53:56
247,Slater Hall,204,4,2012-04-11 07:53:27
248,Drop to 304,,,2012-04-11 07:54:20
249,Minden,814,2,2012-04-11 07:54:32
250,Gregorian Quad A,207,5,2012-04-11 07:54:47
251,Grad Center D,544,1,2012-04-11 07:55:22
252,Gregorian Quad A,304,4,2012-04-11 07:55:47
252,Gregorian Quad A,308,5,2012-04-11 07:55:44
253,Grad Center D,113,1,2012-04-11 07:56:00
253,Grad Center D,115,1,2012-04-11 07:56:02
254,Gregorian Quad B,304,4,2012-04-11 07:56:17
254,Gregorian Quad B,306,4,2012-04-11 07:56:19
255,Grad Center D,321,1,2012-04-11 07:56:38
256,Grad Center D,111,1,2012-04-11 07:56:45
257,Gregorian Quad A,512,2,2012-04-11 07:57:11
258,Drop to 284,,,2012-04-11 07:57:29
259,Young Orchard #10,310,4,2012-04-11 07:57:41
260,Gregorian Quad B,108,4,2012-04-11 07:57:59
261,Grad Center D,225,1,2012-04-11 07:58:13
261,Grad Center D,226,1,2012-04-11 07:58:15
262,Grad Center B,330,4,2012-04-11 07:58:36
263,Young Orchard #4,420,4,2012-04-11 07:58:52
264,Grad Center D,112,1,2012-04-11 07:59:14
265,Gregorian Quad B,307,5,2012-04-11 07:59:30
265,Gregorian Quad B,308,4,2012-04-11 07:59:33
266,No Show,,,2012-04-11 08:00:03
267,Grad Center D,433,1,2012-04-11 08:00:23
268,Grad Center D,523,1,2012-04-11 08:00:42
268,Grad Center D,525,1,2012-04-11 08:00:46
268,Grad Center D,541,1,2012-04-11 08:00:54
268,Grad Center D,611,1,2012-04-11 08:00:49
269,Gregorian Quad A,208,5,2012-04-11 08:01:20
270,Grad Center D,531,1,2012-04-11 08:02:39
270,Gregorian Quad B,208,4,2012-04-11 08:02:30
270,Gregorian Quad B,210,4,2012-04-11 08:02:33
271,Gregorian Quad A,507,2,2012-04-11 08:03:07
272,Gregorian Quad A,403,4,2012-04-11 08:03:51
273,Sears House,400A,7,2012-04-11 08:04:18
274,Grad Center C,110,4,2012-04-11 08:04:34
275,Gregorian Quad B,204,4,2012-04-11 08:05:02
276,Gregorian Quad B,201,4,2012-04-11 08:05:21
277,Gregorian Quad A,402,4,2012-04-11 08:05:33
278,Hegeman,C108,3,2012-04-11 08:06:19
279,Gregorian Quad A,210,5,2012-04-11 08:06:36
280,No Show,,,2012-04-11 08:07:05
281,Gregorian Quad B,202,4,2012-04-11 08:07:33
282,Minden,815,3,2012-04-11 08:07:51
283,Slater Hall,104,3,2012-04-11 08:08:02
284,315 Thayer,340,6,2012-04-11 08:08:17
284,Minden,206,2,2012-04-11 08:08:38
285,Gregorian Quad A,302,4,2012-04-11 08:09:13
286,Grad Center D,441,1,2012-04-11 08:09:33
286,Grad Center D,444,1,2012-04-11 08:09:30
287,Hegeman,B207,2,2012-04-11 08:10:09
288,Minden,408,2,2012-04-11 08:10:26
289,Young Orchard #10,230,4,2012-04-11 08:10:44
290,Grad Center D,532,1,2012-04-11 08:10:59
290,Grad Center D,533,1,2012-04-11 08:11:01
290,Grad Center D,534,1,2012-04-11 08:11:02
290,Grad Center D,542,1,2012-04-11 08:11:05
291,Gregorian Quad B,207,5,2012-04-11 08:11:27
292,Grad Center d,442,1,2012-04-11 08:11:39
293,Gregorian Quad B,301,4,2012-04-11 08:11:52
293,Gregorian Quad B,302,4,2012-04-11 08:11:55
294,Gregorian Quad A,314,4,2012-04-11 08:12:14
295,Gregorian Quad A,404,4,2012-04-11 08:12:34
295,Gregorian Quad A,404,4,2012-04-11 08:12:36
295,Gregorian Quad A,406,4,2012-04-11 08:12:38
296,Gregorian Quad A,202,4,2012-04-11 08:13:37
296,Gregorian Quad A,203,4,2012-04-11 08:13:40
297,No Show,,,2012-04-11 08:14:20
298,Grad Center D,424,1,2012-04-11 08:14:22
299,Grad Center D,235,1,2012-04-11 08:14:41
300,Grad Center D,124,1,2012-04-11 08:15:14
300,Grad Center D,142,1,2012-04-11 08:15:15
300,Grad Center D,144,1,2012-04-11 08:15:18
300,Minden,706,2,2012-04-11 08:15:05
300,Minden,708,2,2012-04-11 08:15:09
301,Gregorian Quad A,407,4,2012-04-11 08:19:44
302,Minden,407,2,2012-04-11 08:20:02
303,Minden,707,2,2012-04-11 08:20:14
303,Slater Hall,301,4,2012-04-11 08:20:21
304,Hegeman,C208,3,2012-04-11 08:20:32
304,Hegeman,C209,3,2012-04-11 08:20:34
305,Grad Center D,213,1,2012-04-11 08:20:58
305,Gregorian Quad A,501,2,2012-04-11 08:20:50
305,Minden,802,3,2012-04-11 08:21:05
306,Young Orchard #10,320,4,2012-04-11 08:21:26
307,Gregorian Quad B,103,5,2012-04-11 08:21:37
308,Gregorian Quad B,310,4,2012-04-11 08:21:53
308,Young Orchard #4,410,4,2012-04-11 08:21:57
309,Young Orchard #10,240,4,2012-04-11 08:22:11
310,Gregorian Quad A,201,4,2012-04-11 08:22:27
311,Gregorian Quad A,612,2,2012-04-11 08:22:56
311,Hegeman,D210,3,2012-04-11 08:22:49
312,Grad Center D,123,1,2012-04-11 08:23:23
312,Grad Center D,125,1,2012-04-11 08:23:26
313,Grad Center D,221,1,2012-04-11 08:23:59
313,Gregorian Quad A,312,4,2012-04-11 08:23:53
313,Hegeman,E212,2,2012-04-11 08:23:44
314,Morriss Hall,101,4,2012-04-11 08:24:26
315,Gregorian Quad A,212,4,2012-04-11 08:24:46
316,Grad Center D,234,1,2012-04-11 08:25:08
316,Grad Center D,242,1,2012-04-11 08:25:12
317,No Show,,,2012-04-11 08:27:43
318,Gregorian Quad B,105,4,2012-04-11 08:27:48
319,Barbour Hall Apartments,130,3,2012-04-11 08:27:53
319,Gregorian Quad A,611,2,2012-04-11 08:27:57
320,No Show,,,2012-04-11 08:28:29
321,Young Orchard #10,330,4,2012-04-11 08:28:39
322,Hegeman,C401,3,2012-04-11 08:29:01
322,Minden,608,2,2012-04-11 08:28:56
323,Barbour Hall Apartments,60,6,2012-04-11 08:29:33
323,Young Orchard #4,120,4,2012-04-11 08:29:24
324,Hegeman,C402,3,2012-04-11 08:29:54
325,Hegeman,C308,3,2012-04-11 08:30:23
325,Hegeman,D111,3,2012-04-11 08:30:29
325,Hegeman,D403,3,2012-04-11 08:30:14
325,Hegeman,D404,3,2012-04-11 08:30:15
326,Grad Center D,212,1,2012-04-11 08:31:10
326,Grad Center D,244,1,2012-04-11 08:31:16
326,Gregorian Quad B,110,4,2012-04-11 08:31:06
327,Grad Center D,435,1,2012-04-11 08:31:33
328,Young Orchard #4,440,4,2012-04-11 08:31:49
329,Grad center D,114,1,2012-04-11 08:32:31
329,Grad Center D,223,1,2012-04-11 08:32:21
330,Gregorian Quad A,508,2,2012-04-11 08:32:57
331,Young Orchard #10,430,4,2012-04-11 08:33:13
332,Grad Center A,130,5,2012-04-11 08:33:31
332,Grad Center A,140,5,2012-04-11 08:33:34
333,Gregorian Quad B,102,4,2012-04-11 08:33:52
333,Gregorian Quad B,104,4,2012-04-11 08:33:56
334,Grad Center D,421,1,2012-04-11 08:34:21
334,Grad Center D,422,1,2012-04-11 08:34:22
334,Grad Center D,423,1,2012-04-11 08:34:23
334,Grad Center D,425,1,2012-04-11 08:34:25
335,Gregorian Quad B,107,5,2012-04-11 08:34:48
336,Grad Center D,325,1,2012-04-11 08:35:10
337,Slater Hall,401,3,2012-04-11 08:35:24
338,Grad Center D,631,1,2012-04-11 08:35:49
338,Grad Center D,632,1,2012-04-11 08:35:50
338,Grad Center D,633,1,2012-04-11 08:35:51
338,Grad Center D,634,1,2012-04-11 08:35:52
338,Grad Center D,635,1,2012-04-11 08:35:54
339,Young Orchard #10,110,4,2012-04-11 08:36:11
340,Gregorian Quad A,209,4,2012-04-11 08:36:44
340,Hegeman,E113,3,2012-04-11 08:36:39
341,Grad Center D,413,1,2012-04-11 08:37:15
342,Hegeman,C109,3,2012-04-11 08:37:39
342,Hegeman,E112,3,2012-04-11 08:37:44
343,Minden,315,3,2012-04-11 08:38:03
344,Grad Center D,432,1,2012-04-11 08:38:31
344,Gregorian Quad A,401,4,2012-04-11 08:38:26
345,Grad Center D,412,1,2012-04-11 08:38:50
345,Young Orchard #10,120,4,2012-04-11 08:38:54
345,Young Orchard #10,420,4,2012-04-11 08:39:00
346,Gregorian Quad A,311,4,2012-04-11 08:39:36
347,Gregorian Quad A,309,4,2012-04-11 08:40:14
348,Gregorian Quad A,303,4,2012-04-11 08:40:48
348,Gregorian Quad A,404,4,2012-04-11 08:41:40
349,Young Orchard #2,110,4,2012-04-11 08:42:21
350,Grad Center D,243,1,2012-04-11 08:44:58
350,Grad Center D,245,1,2012-04-11 08:44:59
350,Grad Center D,246,1,2012-04-11 08:45:01
350,Minden,401,3,2012-04-11 08:44:52
350,Minden,506,2,2012-04-11 08:44:55
351,Grad Center D,642,1,2012-04-11 08:46:05
351,Grad Center D,642,1,2012-04-11 08:46:04
351,Grad Center D,643,1,2012-04-11 08:46:02
351,Grad Center D,644,1,2012-04-11 08:46:03
351,Grad Center D,645,1,2012-04-11 08:46:06
352,Grad Center C,130,4,2012-04-11 08:46:38
353,Gregorian Quad A,605,2,2012-04-11 08:46:55
354,Grad Center D,314,1,2012-04-11 08:47:19
354,Grad Center D,326,1,2012-04-11 08:47:23
354,Grad Center D,343,1,2012-04-11 08:47:25
354,Grad Center D,345,1,2012-04-11 08:47:29
355,Grad Center D,543,1,2012-04-11 08:47:48
355,Grad Center D,545,1,2012-04-11 08:47:50
355,Grad Center D,546,1,2012-04-11 08:47:53
356,Grad Center A,310,5,2012-04-11 08:48:15
357,Minden,513,3,2012-04-11 08:48:33
358,Gregorian Quad A,125,8,2012-04-11 08:48:57
359,Grad Center D,431,1,2012-04-11 08:49:20
359,Grad Center D,434,1,2012-04-11 08:49:22
359,Hegeman,B305,2,2012-04-11 08:49:28
360,No Show,,,2012-04-11 08:50:12
361,Young Orchard #2,120,4,2012-04-11 08:53:40
362,Minden,306,2,2012-04-11 08:53:54
362,Minden,308,2,2012-04-11 08:53:56
363,Grad Center A,440,6,2012-04-11 08:54:09
364,Drop to 365,,,2012-04-11 08:54:24
365,Grad Center A,210,5,2012-04-11 08:54:53
366,Minden,602,3,2012-04-11 08:55:08
366,Minden,606,2,2012-04-11 08:55:09
367,Grad Center D,414,1,2012-04-11 08:55:19
368,Grad Center D,613,1,2012-04-11 08:55:30
369,Grad Center A,420,6,2012-04-11 08:55:51
369,Minden,508,2,2012-04-11 08:55:58
370,Grad Center D,145,1,2012-04-11 08:56:20
370,Grad Center D,232,1,2012-04-11 08:56:18
370,Grad Center D,445,1,2012-04-11 08:56:16
370,Grad Center D,612,1,2012-04-11 08:56:15
371,Grad Center A,540,6,2012-04-11 08:56:46
372,Slater Hall,201,4,2012-04-11 08:57:02
373,Barbour Hall Apartments,290,4,2012-04-11 08:57:32
373,Barbour Hall Apartments,310,3,2012-04-11 08:57:29
374,Barbour Hall Apartments,260,5,2012-04-11 08:57:55
375,Barbour Hall,208,2,2012-04-11 08:58:13
375,Barbour Hall Apartments,50,3,2012-04-11 08:58:18
375,Grad Center D,143,1,2012-04-11 08:58:28
376,Pass,,,2012-04-11 08:58:57
377,Minden,501,3,2012-04-11 08:59:11
377,Minden,601,3,2012-04-11 08:59:14
378,No Show,,,2012-04-11 08:59:44
379,Drop to 415,,,2012-04-11 09:00:18
379,No Show,,,2012-04-11 09:00:38
380,Drop to 415,,,2012-04-11 09:00:43
381,Barbour Hall Apartments,180,4,2012-04-11 09:00:53
382,Drop to 394,,,2012-04-11 09:01:18
383,Minden,201,3,2012-04-11 09:01:51
383,Minden,806,2,2012-04-11 09:01:38
