Number,Residence Hall,Room,Occupancy,Time
528,Jameson House,7,1,2006-03-21 07:41:30
528,Mead House,103,1,2006-03-21 07:41:36
529,Caswell Hall,305,2,2006-03-21 07:41:58
529,Caswell Hall,308,2,2006-03-21 07:42:01
529,Caswell Hall,205,2,2006-03-21 07:42:05
530,Caswell Hall,110,2,2006-03-21 07:42:18
530,Mead House,113,1,2006-03-21 07:42:28
531,Grad Center D,610,5,2006-03-21 07:42:37
532,Caswell Hall,304,2,2006-03-21 07:42:49
532,Caswell Hall,301,2,2006-03-21 07:42:52
532,Caswell Hall,404,2,2006-03-21 07:42:55
533,New Pembroke #1,204,1,2006-03-21 07:43:06
533,New Pembroke #1,206,1,2006-03-21 07:43:09
534,Diman House,221,3,2006-03-21 07:43:22
534,Diman House,217,2,2006-03-21 07:43:27
535,Grad Center D,240,6,2006-03-21 07:44:00
535,New Pembroke #1,315,2,2006-03-21 07:44:07
535,New Pembroke #1,307,1,2006-03-21 07:44:11
536,New Pembroke #1,402,1,2006-03-21 07:44:28
537,Caswell Hall,309,2,2006-03-21 07:44:44
538,Caswell Hall,201,2,2006-03-21 07:45:00
538,Caswell Hall,204,2,2006-03-21 07:45:03
539,Caswell Hall,209,2,2006-03-21 07:45:17
539,Caswell Hall,212,2,2006-03-21 07:45:21
540,Olney House,400A,8,2006-03-21 07:45:33
540,New Pembroke #1,404,1,2006-03-21 07:45:50
541,New Pembroke #3,317,1,2006-03-21 07:46:26
541,Diman House,334,2,2006-03-21 07:46:38
541,Diman House,333,2,2006-03-21 07:46:41
541,Diman House,317,2,2006-03-21 07:46:44
542,Grad Center D,330,5,2006-03-21 07:47:19
543,Caswell Hall,312,2,2006-03-21 07:47:32
544,Caswell Hall,208,2,2006-03-21 07:48:18
544,Caswell Hall,101,2,2006-03-21 07:48:40
545,Grad Center D,540,6,2006-03-21 07:48:51
546,Grad Center D,630,5,2006-03-21 07:48:59
547,Grad Center D,310,5,2006-03-21 07:49:10
548,Harkness House,214,2,2006-03-21 07:49:28
549,Barbour Hall Apartments,190,4,2006-03-21 07:49:55
550,New Pembroke #3,105,1,2006-03-21 07:50:18
550,New Pembroke #3,217,1,2006-03-21 07:50:21
550,New Pembroke #3,218,1,2006-03-21 07:50:25
