res_hall,remaining,total,num_picks
Drop to 523,1,1,14
New Pembroke #3,9,10,14
New Pembroke #2,11,11,14
Champlin,3,4,14
No Show,49,59,14
Woolley,23,30,14
Grad Center C,19,19,14
Drop to 508,1,1,14
New Pembroke #4,20,21,14
Drop to 159,0,1,14
Metcalf,4,33,14
Drop to 463,3,3,14
Plantations House,6,10,14
Grad Center B,19,19,14
Drop to 171,0,1,14
Slater Hall,13,23,14
Sears House,20,24,14
Jameson House,8,8,14
Chapin House,20,20,14
Drop to 603,1,1,14
Young Orchard #10,0,13,14
Grad Center A,17,17,14
Barbour Hall,14,16,14
111 Brown Street,6,6,14
Drop to 649,1,1,14
Minden,35,49,14
Bronson House,7,7,14
Mead House,10,10,14
Archibald House,12,12,14
Drop to 280,1,1,14
Emery,12,17,14
Gregorian Quad A,33,52,14
Drop to 494,1,1,14
Drop to 536,1,1,14
Drop to 351,1,1,14
West Andrews,1,28,14
Poland House,19,19,14
New Pembroke #1,18,18,14
Wayland House,2,18,14
Drop to 162,0,1,14
Drop to 354,1,1,14
Gregorian Quad B,29,53,14
Everett House,5,5,14
Miller,5,20,14
Barbour Hall Apartments,22,25,14
Drop to 276,2,2,14
Drop to 108,0,1,14
Drop to 670,1,1,14
Drop to 396,1,1,14
Drop to 633,1,1,14
Grad Center D,18,18,14
Diman House,29,29,14
East Andrews,2,29,14
Pass,83,83,14
Machado,5,5,14
Drop to 591,1,1,14
Drop to 459,1,1,14
Caswell Hall,43,43,15
Olney House,8,9,15
Harkness House,17,17,15
Marcy House,11,11,15
Hegeman,29,42,15
Goddard House,25,30,15
Morriss Hall,3,3,15
Young Orchard #4,0,12,15
Drop to 529,1,1,15
Young Orchard #2,0,13,15
Hope College,0,11,15
Drop to 523,1,1,15
New Pembroke #3,9,10,15
New Pembroke #2,11,11,15
Champlin,3,4,15
No Show,46,59,15
Woolley,21,30,15
Grad Center C,19,19,15
Drop to 508,1,1,15
New Pembroke #4,20,21,15
Drop to 159,0,1,15
Metcalf,2,33,15
Drop to 463,3,3,15
Plantations House,6,10,15
Grad Center B,19,19,15
Drop to 171,0,1,15
Slater Hall,13,23,15
Sears House,20,24,15
Jameson House,8,8,15
Chapin House,20,20,15
Drop to 603,1,1,15
Young Orchard #10,0,13,15
Grad Center A,17,17,15
Barbour Hall,14,16,15
111 Brown Street,6,6,15
Drop to 649,1,1,15
Minden,34,49,15
Bronson House,7,7,15
Mead House,10,10,15
Archibald House,12,12,15
Drop to 280,1,1,15
Emery,12,17,15
Gregorian Quad A,31,52,15
Drop to 494,1,1,15
Drop to 536,1,1,15
Drop to 351,1,1,15
West Andrews,1,28,15
Poland House,19,19,15
New Pembroke #1,18,18,15
Wayland House,2,18,15
Drop to 162,0,1,15
Drop to 354,1,1,15
Gregorian Quad B,28,53,15
Everett House,5,5,15
Miller,3,20,15
Barbour Hall Apartments,22,25,15
Drop to 276,1,2,15
Drop to 108,0,1,15
Drop to 670,1,1,15
Drop to 396,1,1,15
Drop to 633,1,1,15
Grad Center D,18,18,15
Diman House,29,29,15
East Andrews,2,29,15
Pass,83,83,15
Machado,5,5,15
Drop to 591,1,1,15
Drop to 459,1,1,15
Caswell Hall,43,43,16
Olney House,7,9,16
Harkness House,17,17,16
Marcy House,10,11,16
Hegeman,28,42,16
Goddard House,25,30,16
Morriss Hall,3,3,16
Young Orchard #4,0,12,16
Drop to 529,1,1,16
Young Orchard #2,0,13,16
Hope College,0,11,16
Drop to 523,1,1,16
New Pembroke #3,9,10,16
New Pembroke #2,10,11,16
Champlin,3,4,16
No Show,42,59,16
Woolley,20,30,16
Grad Center C,19,19,16
Drop to 508,1,1,16
New Pembroke #4,20,21,16
Drop to 159,0,1,16
Metcalf,0,33,16
Drop to 463,3,3,16
Plantations House,6,10,16
Grad Center B,19,19,16
Drop to 171,0,1,16
Slater Hall,13,23,16
Sears House,19,24,16
Jameson House,8,8,16
Chapin House,20,20,16
Drop to 603,1,1,16
Young Orchard #10,0,13,16
Grad Center A,17,17,16
Barbour Hall,14,16,16
111 Brown Street,6,6,16
Drop to 649,1,1,16
Minden,34,49,16
Bronson House,7,7,16
Mead House,10,10,16
Archibald House,12,12,16
Drop to 280,1,1,16
Emery,10,17,16
Gregorian Quad A,30,52,16
Drop to 494,1,1,16
Drop to 536,1,1,16
Drop to 351,1,1,16
West Andrews,1,28,16
Poland House,19,19,16
New Pembroke #1,18,18,16
Wayland House,2,18,16
Drop to 162,0,1,16
Drop to 354,1,1,16
Gregorian Quad B,27,53,16
Everett House,5,5,16
Miller,2,20,16
Barbour Hall Apartments,22,25,16
Drop to 276,0,2,16
Drop to 108,0,1,16
Drop to 670,1,1,16
Drop to 396,1,1,16
Drop to 633,1,1,16
Grad Center D,18,18,16
Diman House,29,29,16
East Andrews,2,29,16
Pass,82,83,16
Machado,5,5,16
Drop to 591,1,1,16
Drop to 459,1,1,16
Caswell Hall,43,43,17
Olney House,7,9,17
Harkness House,17,17,17
Marcy House,10,11,17
Hegeman,28,42,17
Goddard House,19,30,17
Morriss Hall,3,3,17
Young Orchard #4,0,12,17
Drop to 529,1,1,17
Young Orchard #2,0,13,17
Hope College,0,11,17
Drop to 523,1,1,17
New Pembroke #3,9,10,17
New Pembroke #2,10,11,17
Champlin,2,4,17
No Show,40,59,17
Woolley,16,30,17
Grad Center C,19,19,17
Drop to 508,1,1,17
New Pembroke #4,20,21,17
Drop to 159,0,1,17
Metcalf,0,33,17
Drop to 463,3,3,17
Plantations House,6,10,17
Grad Center B,19,19,17
Drop to 171,0,1,17
Slater Hall,12,23,17
Sears House,19,24,17
Jameson House,8,8,17
Chapin House,19,20,17
Drop to 603,1,1,17
Young Orchard #10,0,13,17
Grad Center A,17,17,17
Barbour Hall,14,16,17
111 Brown Street,6,6,17
Drop to 649,1,1,17
Minden,34,49,17
Bronson House,7,7,17
Mead House,10,10,17
Archibald House,11,12,17
Drop to 280,1,1,17
Emery,8,17,17
Gregorian Quad A,27,52,17
Drop to 494,1,1,17
Drop to 536,1,1,17
Drop to 351,1,1,17
West Andrews,1,28,17
Poland House,17,19,17
New Pembroke #1,18,18,17
Wayland House,2,18,17
Drop to 162,0,1,17
Drop to 354,1,1,17
Gregorian Quad B,24,53,17
Everett House,5,5,17
Miller,2,20,17
Barbour Hall Apartments,22,25,17
Drop to 276,0,2,17
Drop to 108,0,1,17
Drop to 670,1,1,17
Drop to 396,1,1,17
Drop to 633,1,1,17
Grad Center D,18,18,17
Diman House,29,29,17
East Andrews,2,29,17
Pass,82,83,17
Machado,5,5,17
Drop to 591,1,1,17
Drop to 459,1,1,17
Caswell Hall,43,43,18
Olney House,7,9,18
Harkness House,17,17,18
Marcy House,10,11,18
Hegeman,26,42,18
Goddard House,11,30,18
Morriss Hall,3,3,18
Young Orchard #4,0,12,18
Drop to 529,1,1,18
Young Orchard #2,0,13,18
Hope College,0,11,18
Drop to 523,1,1,18
New Pembroke #3,9,10,18
New Pembroke #2,10,11,18
Champlin,2,4,18
No Show,39,59,18
Woolley,15,30,18
Grad Center C,19,19,18
Drop to 508,1,1,18
New Pembroke #4,20,21,18
Drop to 159,0,1,18
Metcalf,0,33,18
Drop to 463,3,3,18
Plantations House,6,10,18
Grad Center B,19,19,18
Drop to 171,0,1,18
Slater Hall,12,23,18
Sears House,16,24,18
Jameson House,8,8,18
Chapin House,19,20,18
Drop to 603,1,1,18
Young Orchard #10,0,13,18
Grad Center A,17,17,18
Barbour Hall,14,16,18
111 Brown Street,6,6,18
Drop to 649,1,1,18
Minden,32,49,18
Bronson House,7,7,18
Mead House,10,10,18
Archibald House,11,12,18
Drop to 280,0,1,18
Emery,8,17,18
Gregorian Quad A,26,52,18
Drop to 494,1,1,18
Drop to 536,1,1,18
Drop to 351,0,1,18
West Andrews,1,28,18
Poland House,17,19,18
New Pembroke #1,18,18,18
Wayland House,2,18,18
Drop to 162,0,1,18
Drop to 354,1,1,18
Gregorian Quad B,22,53,18
Everett House,5,5,18
Miller,2,20,18
Barbour Hall Apartments,22,25,18
Drop to 276,0,2,18
Drop to 108,0,1,18
Drop to 670,1,1,18
Drop to 396,1,1,18
Drop to 633,1,1,18
Grad Center D,18,18,18
Diman House,29,29,18
East Andrews,2,29,18
Pass,82,83,18
Machado,3,5,18
Drop to 591,1,1,18
Drop to 459,1,1,18
Caswell Hall,43,43,19
Olney House,7,9,19
Harkness House,17,17,19
Marcy House,10,11,19
Hegeman,22,42,19
Goddard House,7,30,19
Morriss Hall,3,3,19
Young Orchard #4,0,12,19
Drop to 529,1,1,19
Young Orchard #2,0,13,19
Hope College,0,11,19
Drop to 523,1,1,19
New Pembroke #3,9,10,19
New Pembroke #2,10,11,19
Champlin,1,4,19
No Show,38,59,19
Woolley,14,30,19
Grad Center C,19,19,19
Drop to 508,1,1,19
New Pembroke #4,20,21,19
Drop to 159,0,1,19
Metcalf,0,33,19
Drop to 463,3,3,19
Plantations House,6,10,19
Grad Center B,19,19,19
Drop to 171,0,1,19
Slater Hall,11,23,19
Sears House,16,24,19
Jameson House,8,8,19
Chapin House,18,20,19
Drop to 603,1,1,19
Young Orchard #10,0,13,19
Grad Center A,16,17,19
Barbour Hall,14,16,19
111 Brown Street,6,6,19
Drop to 649,1,1,19
Minden,32,49,19
Bronson House,7,7,19
Mead House,10,10,19
Archibald House,11,12,19
Drop to 280,0,1,19
Emery,8,17,19
Gregorian Quad A,22,52,19
Drop to 494,1,1,19
Drop to 536,1,1,19
Drop to 351,0,1,19
West Andrews,1,28,19
Poland House,17,19,19
New Pembroke #1,18,18,19
Wayland House,2,18,19
Drop to 162,0,1,19
Drop to 354,1,1,19
Gregorian Quad B,19,53,19
Everett House,5,5,19
Miller,2,20,19
Barbour Hall Apartments,22,25,19
Drop to 276,0,2,19
Drop to 108,0,1,19
Drop to 670,1,1,19
Drop to 396,1,1,19
Drop to 633,1,1,19
Grad Center D,18,18,19
Diman House,29,29,19
East Andrews,2,29,19
Pass,82,83,19
Machado,3,5,19
Drop to 591,1,1,19
Drop to 459,1,1,19
Caswell Hall,43,43,20
Olney House,7,9,20
Harkness House,17,17,20
Marcy House,10,11,20
Hegeman,18,42,20
Goddard House,7,30,20
Morriss Hall,3,3,20
Young Orchard #4,0,12,20
Drop to 529,1,1,20
Young Orchard #2,0,13,20
Hope College,0,11,20
Drop to 523,1,1,20
New Pembroke #3,8,10,20
New Pembroke #2,10,11,20
Champlin,1,4,20
No Show,38,59,20
Woolley,14,30,20
Grad Center C,19,19,20
Drop to 508,1,1,20
New Pembroke #4,20,21,20
Drop to 159,0,1,20
Metcalf,0,33,20
Drop to 463,3,3,20
Plantations House,6,10,20
Grad Center B,19,19,20
Drop to 171,0,1,20
Slater Hall,11,23,20
Sears House,16,24,20
Jameson House,8,8,20
Chapin House,18,20,20
Drop to 603,1,1,20
Young Orchard #10,0,13,20
Grad Center A,16,17,20
Barbour Hall,14,16,20
111 Brown Street,6,6,20
Drop to 649,1,1,20
Minden,32,49,20
Bronson House,7,7,20
Mead House,10,10,20
Archibald House,11,12,20
Drop to 280,0,1,20
Emery,7,17,20
Gregorian Quad A,17,52,20
Drop to 494,1,1,20
Drop to 536,1,1,20
Drop to 351,0,1,20
West Andrews,1,28,20
Poland House,17,19,20
New Pembroke #1,18,18,20
Wayland House,2,18,20
Drop to 162,0,1,20
Drop to 354,1,1,20
Gregorian Quad B,14,53,20
Everett House,5,5,20
Miller,2,20,20
Barbour Hall Apartments,20,25,20
Drop to 276,0,2,20
Drop to 108,0,1,20
Drop to 670,1,1,20
Drop to 396,1,1,20
Drop to 633,1,1,20
Grad Center D,18,18,20
Diman House,29,29,20
East Andrews,2,29,20
Pass,82,83,20
Machado,3,5,20
Drop to 591,1,1,20
Drop to 459,1,1,20
Caswell Hall,43,43,21
Olney House,7,9,21
Harkness House,17,17,21
Marcy House,10,11,21
Hegeman,16,42,21
Goddard House,7,30,21
Morriss Hall,3,3,21
Young Orchard #4,0,12,21
Drop to 529,1,1,21
Young Orchard #2,0,13,21
Hope College,0,11,21
Drop to 523,1,1,21
New Pembroke #3,8,10,21
New Pembroke #2,10,11,21
Champlin,0,4,21
No Show,38,59,21
Woolley,11,30,21
Grad Center C,19,19,21
Drop to 508,1,1,21
New Pembroke #4,19,21,21
Drop to 159,0,1,21
Metcalf,0,33,21
Drop to 463,3,3,21
Plantations House,6,10,21
Grad Center B,18,19,21
Drop to 171,0,1,21
Slater Hall,7,23,21
Sears House,16,24,21
Jameson House,8,8,21
Chapin House,16,20,21
Drop to 603,1,1,21
Young Orchard #10,0,13,21
Grad Center A,16,17,21
Barbour Hall,14,16,21
111 Brown Street,6,6,21
Drop to 649,1,1,21
Minden,31,49,21
Bronson House,7,7,21
Mead House,10,10,21
Archibald House,10,12,21
Drop to 280,0,1,21
Emery,1,17,21
Gregorian Quad A,17,52,21
Drop to 494,1,1,21
Drop to 536,1,1,21
Drop to 351,0,1,21
West Andrews,1,28,21
Poland House,17,19,21
New Pembroke #1,18,18,21
Wayland House,1,18,21
Drop to 162,0,1,21
Drop to 354,1,1,21
Gregorian Quad B,13,53,21
Everett House,5,5,21
Miller,2,20,21
Barbour Hall Apartments,20,25,21
Drop to 276,0,2,21
Drop to 108,0,1,21
Drop to 670,1,1,21
Drop to 396,1,1,21
Drop to 633,1,1,21
Grad Center D,18,18,21
Diman House,29,29,21
East Andrews,2,29,21
Pass,82,83,21
Machado,3,5,21
Drop to 591,1,1,21
Drop to 459,1,1,21
Caswell Hall,43,43,22
Olney House,7,9,22
Harkness House,17,17,22
Marcy House,10,11,22
Hegeman,14,42,22
Goddard House,7,30,22
Morriss Hall,3,3,22
Young Orchard #4,0,12,22
Drop to 529,1,1,22
Young Orchard #2,0,13,22
Hope College,0,11,22
Drop to 523,1,1,22
New Pembroke #3,8,10,22
New Pembroke #2,10,11,22
Champlin,0,4,22
No Show,38,59,22
Woolley,3,30,22
Grad Center C,19,19,22
Drop to 508,1,1,22
New Pembroke #4,17,21,22
Drop to 159,0,1,22
Metcalf,0,33,22
Drop to 463,3,3,22
Plantations House,6,10,22
Grad Center B,18,19,22
Drop to 171,0,1,22
Slater Hall,7,23,22
Sears House,16,24,22
Jameson House,8,8,22
Chapin House,16,20,22
Drop to 603,1,1,22
Young Orchard #10,0,13,22
Grad Center A,16,17,22
Barbour Hall,14,16,22
111 Brown Street,6,6,22
Drop to 649,1,1,22
Minden,31,49,22
Bronson House,7,7,22
Mead House,10,10,22
Archibald House,10,12,22
Drop to 280,0,1,22
Emery,0,17,22
Gregorian Quad A,9,52,22
Drop to 494,1,1,22
Drop to 536,1,1,22
Drop to 351,0,1,22
West Andrews,1,28,22
Poland House,17,19,22
New Pembroke #1,18,18,22
Wayland House,1,18,22
Drop to 162,0,1,22
Drop to 354,0,1,22
Gregorian Quad B,10,53,22
Everett House,4,5,22
Miller,2,20,22
Barbour Hall Apartments,19,25,22
Drop to 276,0,2,22
Drop to 108,0,1,22
Drop to 670,1,1,22
Drop to 396,0,1,22
Drop to 633,1,1,22
Grad Center D,18,18,22
Diman House,29,29,22
East Andrews,2,29,22
Pass,82,83,22
Machado,1,5,22
Drop to 591,1,1,22
Drop to 459,1,1,22
Caswell Hall,43,43,22
Olney House,7,9,22
Harkness House,17,17,22
Marcy House,10,11,22
Hegeman,14,42,22
Goddard House,7,30,22
Morriss Hall,3,3,22
Young Orchard #4,0,12,22
Drop to 529,1,1,22
Young Orchard #2,0,13,22
Hope College,0,11,22
Drop to 523,1,1,22
New Pembroke #3,8,10,22
New Pembroke #2,10,11,22
Champlin,0,4,22
No Show,38,59,22
Woolley,3,30,22
Grad Center C,19,19,22
Drop to 508,1,1,22
New Pembroke #4,16,21,22
Drop to 159,0,1,22
Metcalf,0,33,22
Drop to 463,3,3,22
Plantations House,6,10,22
Grad Center B,18,19,22
Drop to 171,0,1,22
Slater Hall,7,23,22
Sears House,16,24,22
Jameson House,8,8,22
Chapin House,16,20,22
Drop to 603,1,1,22
Young Orchard #10,0,13,22
Grad Center A,16,17,22
Barbour Hall,14,16,22
111 Brown Street,6,6,22
Drop to 649,1,1,22
Minden,31,49,22
Bronson House,7,7,22
Mead House,10,10,22
Archibald House,10,12,22
Drop to 280,0,1,22
Emery,0,17,22
Gregorian Quad A,9,52,22
Drop to 494,1,1,22
Drop to 536,1,1,22
Drop to 351,0,1,22
West Andrews,1,28,22
Poland House,17,19,22
New Pembroke #1,18,18,22
Wayland House,1,18,22
Drop to 162,0,1,22
Drop to 354,0,1,22
Gregorian Quad B,10,53,22
Everett House,4,5,22
Miller,2,20,22
Barbour Hall Apartments,19,25,22
Drop to 276,0,2,22
Drop to 108,0,1,22
Drop to 670,1,1,22
Drop to 396,0,1,22
Drop to 633,1,1,22
Grad Center D,18,18,22
Diman House,29,29,22
East Andrews,2,29,22
Pass,82,83,22
Machado,1,5,22
Drop to 591,1,1,22
Drop to 459,1,1,22
Caswell Hall,43,43,23
Olney House,7,9,23
Harkness House,17,17,23
Marcy House,10,11,23
Hegeman,11,42,23
Goddard House,7,30,23
Morriss Hall,3,3,23
Young Orchard #4,0,12,23
Drop to 529,1,1,23
Young Orchard #2,0,13,23
Hope College,0,11,23
Drop to 523,1,1,23
New Pembroke #3,8,10,23
New Pembroke #2,10,11,23
Champlin,0,4,23
No Show,37,59,23
Woolley,0,30,23
Grad Center C,18,19,23
Drop to 508,1,1,23
New Pembroke #4,15,21,23
Drop to 159,0,1,23
Metcalf,0,33,23
Drop to 463,3,3,23
Plantations House,6,10,23
Grad Center B,18,19,23
Drop to 171,0,1,23
Slater Hall,7,23,23
Sears House,16,24,23
Jameson House,8,8,23
Chapin House,14,20,23
Drop to 603,1,1,23
Young Orchard #10,0,13,23
Grad Center A,16,17,23
Barbour Hall,14,16,23
111 Brown Street,6,6,23
Drop to 649,1,1,23
Minden,28,49,23
Bronson House,7,7,23
Mead House,10,10,23
Archibald House,10,12,23
Drop to 280,0,1,23
Emery,0,17,23
Gregorian Quad A,4,52,23
Drop to 494,1,1,23
Drop to 536,1,1,23
Drop to 351,0,1,23
West Andrews,1,28,23
Poland House,17,19,23
New Pembroke #1,18,18,23
Wayland House,0,18,23
Drop to 162,0,1,23
Drop to 354,0,1,23
Gregorian Quad B,6,53,23
Everett House,4,5,23
Miller,2,20,23
Barbour Hall Apartments,19,25,23
Drop to 276,0,2,23
Drop to 108,0,1,23
Drop to 670,1,1,23
Drop to 396,0,1,23
Drop to 633,1,1,23
Grad Center D,18,18,23
Diman House,29,29,23
East Andrews,2,29,23
Pass,82,83,23
Machado,1,5,23
Drop to 591,1,1,23
Drop to 459,1,1,23
Caswell Hall,43,43,24
Olney House,7,9,24
Harkness House,17,17,24
Marcy House,10,11,24
Hegeman,4,42,24
Goddard House,7,30,24
Morriss Hall,3,3,24
Young Orchard #4,0,12,24
Drop to 529,1,1,24
Young Orchard #2,0,13,24
Hope College,0,11,24
Drop to 523,1,1,24
New Pembroke #3,8,10,24
New Pembroke #2,10,11,24
Champlin,0,4,24
No Show,37,59,24
Woolley,0,30,24
Grad Center C,17,19,24
Drop to 508,1,1,24
New Pembroke #4,11,21,24
Drop to 159,0,1,24
Metcalf,0,33,24
Drop to 463,3,3,24
Plantations House,6,10,24
Grad Center B,18,19,24
Drop to 171,0,1,24
Slater Hall,6,23,24
Sears House,16,24,24
Jameson House,8,8,24
Chapin House,14,20,24
Drop to 603,1,1,24
Young Orchard #10,0,13,24
Grad Center A,13,17,24
Barbour Hall,14,16,24
111 Brown Street,6,6,24
Drop to 649,1,1,24
Minden,25,49,24
Bronson House,7,7,24
Mead House,10,10,24
Archibald House,10,12,24
Drop to 280,0,1,24
Emery,0,17,24
Gregorian Quad A,4,52,24
Drop to 494,1,1,24
Drop to 536,1,1,24
Drop to 351,0,1,24
West Andrews,1,28,24
Poland House,11,19,24
New Pembroke #1,18,18,24
Wayland House,0,18,24
Drop to 162,0,1,24
Drop to 354,0,1,24
Gregorian Quad B,4,53,24
Everett House,4,5,24
Miller,2,20,24
Barbour Hall Apartments,18,25,24
Drop to 276,0,2,24
Drop to 108,0,1,24
Drop to 670,1,1,24
Drop to 396,0,1,24
Drop to 633,1,1,24
Grad Center D,18,18,24
Diman House,29,29,24
East Andrews,2,29,24
Pass,82,83,24
Machado,1,5,24
Drop to 591,1,1,24
Drop to 459,1,1,24
Caswell Hall,43,43,24
Olney House,7,9,24
Harkness House,17,17,24
Marcy House,10,11,24
Hegeman,3,42,24
Goddard House,7,30,24
Morriss Hall,3,3,24
Young Orchard #4,0,12,24
Drop to 529,1,1,24
Young Orchard #2,0,13,24
Hope College,0,11,24
Drop to 523,1,1,24
New Pembroke #3,8,10,24
New Pembroke #2,10,11,24
Champlin,0,4,24
No Show,37,59,24
Woolley,0,30,24
Grad Center C,17,19,24
Drop to 508,1,1,24
New Pembroke #4,11,21,24
Drop to 159,0,1,24
Metcalf,0,33,24
Drop to 463,3,3,24
Plantations House,6,10,24
Grad Center B,18,19,24
Drop to 171,0,1,24
Slater Hall,6,23,24
Sears House,16,24,24
Jameson House,8,8,24
Chapin House,14,20,24
Drop to 603,1,1,24
Young Orchard #10,0,13,24
Grad Center A,13,17,24
Barbour Hall,14,16,24
111 Brown Street,6,6,24
Drop to 649,1,1,24
Minden,25,49,24
Bronson House,7,7,24
Mead House,10,10,24
Archibald House,10,12,24
Drop to 280,0,1,24
Emery,0,17,24
Gregorian Quad A,4,52,24
Drop to 494,1,1,24
Drop to 536,1,1,24
Drop to 351,0,1,24
West Andrews,1,28,24
Poland House,11,19,24
New Pembroke #1,18,18,24
Wayland House,0,18,24
Drop to 162,0,1,24
Drop to 354,0,1,24
Gregorian Quad B,4,53,24
Everett House,4,5,24
Miller,2,20,24
Barbour Hall Apartments,18,25,24
Drop to 276,0,2,24
Drop to 108,0,1,24
Drop to 670,1,1,24
Drop to 396,0,1,24
Drop to 633,1,1,24
Grad Center D,18,18,24
Diman House,29,29,24
East Andrews,2,29,24
Pass,82,83,24
Machado,1,5,24
Drop to 591,1,1,24
Drop to 459,1,1,24
Caswell Hall,43,43,25
Olney House,7,9,25
Harkness House,17,17,25
Marcy House,10,11,25
Hegeman,3,42,25
Goddard House,7,30,25
Morriss Hall,3,3,25
Young Orchard #4,0,12,25
Drop to 529,1,1,25
Young Orchard #2,0,13,25
Hope College,0,11,25
Drop to 523,1,1,25
New Pembroke #3,1,10,25
New Pembroke #2,9,11,25
Champlin,0,4,25
No Show,37,59,25
Woolley,0,30,25
Grad Center C,17,19,25
Drop to 508,1,1,25
New Pembroke #4,0,21,25
Drop to 159,0,1,25
Metcalf,0,33,25
Drop to 463,3,3,25
Plantations House,6,10,25
Grad Center B,16,19,25
Drop to 171,0,1,25
Slater Hall,4,23,25
Sears House,16,24,25
Jameson House,8,8,25
Chapin House,14,20,25
Drop to 603,1,1,25
Young Orchard #10,0,13,25
Grad Center A,13,17,25
Barbour Hall,14,16,25
111 Brown Street,6,6,25
Drop to 649,1,1,25
Minden,21,49,25
Bronson House,7,7,25
Mead House,10,10,25
Archibald House,7,12,25
Drop to 280,0,1,25
Emery,0,17,25
Gregorian Quad A,4,52,25
Drop to 494,1,1,25
Drop to 536,1,1,25
Drop to 351,0,1,25
West Andrews,1,28,25
Poland House,5,19,25
New Pembroke #1,18,18,25
Wayland House,0,18,25
Drop to 162,0,1,25
Drop to 354,0,1,25
Gregorian Quad B,3,53,25
Everett House,4,5,25
Miller,2,20,25
Barbour Hall Apartments,17,25,25
Drop to 276,0,2,25
Drop to 108,0,1,25
Drop to 670,1,1,25
Drop to 396,0,1,25
Drop to 633,1,1,25
Grad Center D,18,18,25
Diman House,29,29,25
East Andrews,2,29,25
Pass,82,83,25
Machado,1,5,25
Drop to 591,1,1,25
Drop to 459,1,1,25
Caswell Hall,43,43,26
Olney House,7,9,26
Harkness House,17,17,26
Marcy House,9,11,26
Hegeman,2,42,26
Goddard House,7,30,26
Morriss Hall,3,3,26
Young Orchard #4,0,12,26
Drop to 529,1,1,26
Young Orchard #2,0,13,26
Hope College,0,11,26
Drop to 523,1,1,26
New Pembroke #3,0,10,26
New Pembroke #2,4,11,26
Champlin,0,4,26
No Show,36,59,26
Woolley,0,30,26
Grad Center C,17,19,26
Drop to 508,1,1,26
New Pembroke #4,0,21,26
Drop to 159,0,1,26
Metcalf,0,33,26
Drop to 463,3,3,26
Plantations House,5,10,26
Grad Center B,15,19,26
Drop to 171,0,1,26
Slater Hall,2,23,26
Sears House,16,24,26
Jameson House,8,8,26
Chapin House,14,20,26
Drop to 603,1,1,26
Young Orchard #10,0,13,26
Grad Center A,10,17,26
Barbour Hall,13,16,26
111 Brown Street,6,6,26
Drop to 649,1,1,26
Minden,19,49,26
Bronson House,7,7,26
Mead House,6,10,26
Archibald House,6,12,26
Drop to 280,0,1,26
Emery,0,17,26
Gregorian Quad A,3,52,26
Drop to 494,1,1,26
Drop to 536,1,1,26
Drop to 351,0,1,26
West Andrews,1,28,26
Poland House,5,19,26
New Pembroke #1,18,18,26
Wayland House,0,18,26
Drop to 162,0,1,26
Drop to 354,0,1,26
Gregorian Quad B,3,53,26
Everett House,4,5,26
Miller,2,20,26
Barbour Hall Apartments,13,25,26
Drop to 276,0,2,26
Drop to 108,0,1,26
Drop to 670,1,1,26
Drop to 396,0,1,26
Drop to 633,1,1,26
Grad Center D,18,18,26
Diman House,29,29,26
East Andrews,2,29,26
Pass,82,83,26
Machado,1,5,26
Drop to 591,1,1,26
Drop to 459,1,1,26
Caswell Hall,43,43,27
Olney House,7,9,27
Harkness House,17,17,27
Marcy House,9,11,27
Hegeman,1,42,27
Goddard House,7,30,27
Morriss Hall,3,3,27
Young Orchard #4,0,12,27
Drop to 529,1,1,27
Young Orchard #2,0,13,27
Hope College,0,11,27
Drop to 523,1,1,27
New Pembroke #3,0,10,27
New Pembroke #2,4,11,27
Champlin,0,4,27
No Show,34,59,27
Woolley,0,30,27
Grad Center C,17,19,27
Drop to 508,1,1,27
New Pembroke #4,0,21,27
Drop to 159,0,1,27
Metcalf,0,33,27
Drop to 463,3,3,27
Plantations House,5,10,27
Grad Center B,13,19,27
Drop to 171,0,1,27
Slater Hall,1,23,27
Sears House,16,24,27
Jameson House,8,8,27
Chapin House,14,20,27
Drop to 603,1,1,27
Young Orchard #10,0,13,27
Grad Center A,7,17,27
Barbour Hall,13,16,27
111 Brown Street,6,6,27
Drop to 649,1,1,27
Minden,16,49,27
Bronson House,3,7,27
Mead House,5,10,27
Archibald House,1,12,27
Drop to 280,0,1,27
Emery,0,17,27
Gregorian Quad A,3,52,27
Drop to 494,1,1,27
Drop to 536,1,1,27
Drop to 351,0,1,27
West Andrews,1,28,27
Poland House,1,19,27
New Pembroke #1,18,18,27
Wayland House,0,18,27
Drop to 162,0,1,27
Drop to 354,0,1,27
Gregorian Quad B,3,53,27
Everett House,4,5,27
Miller,2,20,27
Barbour Hall Apartments,12,25,27
Drop to 276,0,2,27
Drop to 108,0,1,27
Drop to 670,1,1,27
Drop to 396,0,1,27
Drop to 633,1,1,27
Grad Center D,18,18,27
Diman House,29,29,27
East Andrews,2,29,27
Pass,82,83,27
Machado,1,5,27
Drop to 591,1,1,27
Drop to 459,0,1,27
Caswell Hall,43,43,28
Olney House,7,9,28
Harkness House,17,17,28
Marcy House,9,11,28
Hegeman,1,42,28
Goddard House,7,30,28
Morriss Hall,3,3,28
Young Orchard #4,0,12,28
Drop to 529,1,1,28
Young Orchard #2,0,13,28
Hope College,0,11,28
Drop to 523,1,1,28
New Pembroke #3,0,10,28
New Pembroke #2,4,11,28
Champlin,0,4,28
No Show,31,59,28
Woolley,0,30,28
Grad Center C,15,19,28
Drop to 508,1,1,28
New Pembroke #4,0,21,28
Drop to 159,0,1,28
Metcalf,0,33,28
Drop to 463,3,3,28
