Number,Residence Hall,Room,Occupancy,Time
146,Minden,113,3,4/10/13 7:06
147,Drop to 164,,,4/10/13 7:06
148,Grad Center D,442,1,4/10/13 7:07
149,Grad Center D,242,1,4/10/13 7:07
150,Drop to 157,,,4/10/13 7:07
151,No Show,,,4/10/13 7:07
152,Grad Center D,414,1,4/10/13 7:08
152,Grad Center D,415,1,4/10/13 7:08
153,Grad center A,441,1,4/10/13 7:08
154,Drop to 178,,,4/10/13 7:08
155,Grad Center D,321,1,4/10/13 7:08
156,Grad Center D,525,1,4/10/13 7:08
157,Hegeman,E215,3,4/10/13 7:09
158,Grad Center D,413,1,4/10/13 7:09
159,Grad center A,315,1,4/10/13 7:09
160,Grad Center D,121,1,4/10/13 7:10
161,Young Orchard #4,430,4,4/10/13 7:10
162,Fake Building,10,1,4/10/13 7:11
162,Grad Center D,221,1,4/10/13 7:10
162,Grad Center D,222,1,4/10/13 7:10
162,Grad Center D,223,1,4/10/13 7:10
162,Grad Center D,224,1,4/10/13 7:10
163,Grad center A,444,1,4/10/13 7:11
163,Grad center A,445,1,4/10/13 7:11
164,Gregorian Quad B,308,4,4/10/13 7:12
165,Grad Center D,435,1,4/10/13 7:12
166,Minden,809,2,4/10/13 7:12
167,Grad center A,432,1,4/10/13 7:13
167,Grad center A,433,1,4/10/13 7:13
168,Grad Center D,311,1,4/10/13 7:13
169,Grad Center D,542,1,4/10/13 7:13
169,Grad Center D,543,1,4/10/13 7:14
170,Hegeman,E213,3,4/10/13 7:14
171,No Show,,,4/10/13 7:14
172,Grad center A,624,1,4/10/13 7:14
172,Grad center A,625,1,4/10/13 7:14
172,Grad center A,626,1,4/10/13 7:14
173,Grad center A,442,1,4/10/13 7:15
174,Grad Center D,314,1,4/10/13 7:15
175,Grad Center D,641,1,4/10/13 7:15
176,Young Orchard #10,330,4,4/10/13 7:16
177,Grad center A,341,1,4/10/13 7:16
178,Gregorian Quad A,209,4,4/10/13 7:16
178,Gregorian Quad A,212,4,4/10/13 7:18
179,Grad Center D,231,1,4/10/13 7:18
179,Grad Center D,232,1,4/10/13 7:18
180,Young Orchard #10,430,4,4/10/13 7:18
181,Grad Center D,521,1,4/10/13 7:18
182,Grad Center D,541,1,4/10/13 7:19
183,Grad Center D,445,1,4/10/13 7:19
184,No Show,,,4/10/13 7:19
185,No Show,,,4/10/13 7:20
186,No Show,,,4/10/13 7:20
187,Gregorian Quad A,406,4,4/10/13 7:20
188,Pass,,,4/10/13 7:20
189,Young Orchard #10,340,4,4/10/13 7:21
190,Grad Center D,633,1,4/10/13 7:21
190,Grad Center D,635,1,4/10/13 7:21
191,Grad Center D,241,1,4/10/13 7:22
192,Grad Center D,324,1,4/10/13 7:22
193,Gregorian Quad B,105,4,4/10/13 7:22
194,Grad center A,621,1,4/10/13 7:23
195,Grad Center D,225,1,4/10/13 7:23
196,Minden,407,2,4/10/13 7:23
197,Hegeman,E116,3,4/10/13 7:24
198,Grad center A,313,1,4/10/13 7:24
199,Grad Center D,214,1,4/10/13 7:24
200,Drop to 257,,,4/10/13 7:24
201,No Show,,,4/10/13 7:25
202,Drop to 217,,,4/10/13 7:25
203,No Show,,,4/10/13 7:25
204,Grad Center D,145,1,4/10/13 7:25
205,Grad center A,426,1,4/10/13 7:26
206,Grad center A,412,1,4/10/13 7:26
207,No Show,,,4/10/13 7:27
208,No Show,,,4/10/13 7:27
209,Young Orchard #10,420,4,4/10/13 7:27
210,Hegeman,A201,3,4/10/13 7:27
211,Grad Center D,423,1,4/10/13 7:28
212,Drop to 295,,,4/10/13 7:28
213,Fake Building,100,1,4/10/13 7:28
214,Grad Center D,341,1,4/10/13 7:29
215,No Show,,,4/10/13 7:29
216,Young Orchard #4,440,4,4/10/13 7:29
217,Hegeman,C208,3,4/10/13 7:29
218,Grad Center C,130,4,4/10/13 7:30
219,Gregorian Quad A,611,2,4/10/13 7:30
220,Grad center A,446,1,4/10/13 7:30
221,Grad Center D,144,1,4/10/13 7:31
222,Grad center A,424,1,4/10/13 7:31
223,Grad center A,623,1,4/10/13 7:31
224,Pass,,,4/10/13 7:31
225,Grad Center D,322,1,4/10/13 7:32
226,No Show,,,4/10/13 7:32
227,Gregorian Quad A,203,4,4/10/13 7:32
228,Grad Center D,632,1,4/10/13 7:33
229,Grad Center D,544,1,4/10/13 7:33
230,No Show,,,4/10/13 7:33
231,Grad Center D,226,1,4/10/13 7:33
232,Grad Center D,313,1,4/10/13 7:34
233,No Show,,,4/10/13 7:35
234,Pass,,,4/10/13 7:35
235,Gregorian Quad A,512,2,4/10/13 7:35
236,Grad center A,334,1,4/10/13 7:36
237,Drop to 312,,,4/10/13 7:36
238,Grad Center D,424,1,4/10/13 7:36
239,Gregorian Quad B,204,4,4/10/13 7:37
240,No Show,,,4/10/13 7:37
241,No Show,,,4/10/13 7:37
242,Grad center A,431,1,4/10/13 7:38
243,No Show,,,4/10/13 7:38
244,No Show,,,4/10/13 7:39
245,Drop to 454,,,4/10/13 7:39
246,Hegeman,A203,3,4/10/13 7:39
247,Grad center A,314,1,4/10/13 7:40
248,Grad Center D,331,1,4/10/13 7:48
248,Grad Center D,332,1,4/10/13 7:48
249,No Show,,,4/10/13 7:49
250,Young Orchard #10,230,4,4/10/13 7:49
251,Gregorian Quad A,508,2,4/10/13 7:49
252,Minden,501,3,4/10/13 7:50
253,No Show,,,4/10/13 7:50
254,Fake Building,12,1,4/10/13 7:50
255,No Show,,,4/10/13 7:51
256,Grad Center D,235,1,4/10/13 7:51
257,Gregorian Quad A,306,4,4/10/13 7:51
258,Grad center A,345,1,4/10/13 7:52
258,Grad center A,346,1,4/10/13 7:52
259,Grad center A,221,1,4/10/13 7:52
260,Hegeman,E112,3,4/10/13 7:52
261,Gregorian Quad A,210,5,4/10/13 7:55
262,Grad Center D,335,1,4/10/13 7:55
263,Minden,806,2,4/10/13 7:56
264,Drop to 316,,,4/10/13 7:56
265,Grad Center D,531,1,4/10/13 7:56
266,Grad Center D,524,1,4/10/13 7:57
266,Gregorian Quad A,507,2,4/10/13 7:57
266,Hegeman,D210,3,4/10/13 7:57
267,Grad center A,641,1,4/10/13 7:57
268,Grad Center D,345,1,4/10/13 7:58
269,Grad Center D,344,1,4/10/13 7:58
270,Hegeman,C308,3,4/10/13 7:58
271,Grad center A,422,1,4/10/13 7:58
272,Hegeman,D111,3,4/10/13 7:59
273,Grad Center D,244,1,4/10/13 7:59
274,Grad Center D,325,1,4/10/13 7:59
275,Gregorian Quad B,206,4,4/10/13 8:00
276,Grad Center D,334,1,4/10/13 8:00
277,Grad center A,131,1,4/10/13 8:00
277,Grad center A,132,1,4/10/13 8:01
277,Gregorian Quad B,203,4,4/10/13 8:00
278,Gregorian Quad A,207,5,4/10/13 8:01
279,Minden,315,3,4/10/13 8:01
280,Hegeman,D211,3,4/10/13 8:02
281,Fake Building,9,1,4/10/13 8:02
282,Hegeman,D403,3,4/10/13 8:02
283,Grad Center D,323,1,4/10/13 8:03
284,Hegeman,C109,3,4/10/13 8:03
285,No Show,,,4/10/13 8:03
286,Gregorian Quad A,314,4,4/10/13 8:04
287,Minden,706,2,4/10/13 8:04
288,Hegeman,D404,3,4/10/13 8:04
289,Minden,606,2,4/10/13 8:04
290,Grad center A,241,1,4/10/13 8:05
290,Minden,708,2,4/10/13 8:05
291,Young Orchard #10,240,4,4/10/13 8:06
292,Slater Hall,403,2,4/10/13 8:06
293,No Show,,,4/10/13 8:07
294,Hegeman,C401,3,4/10/13 8:08
294,Slater Hall,204,4,4/10/13 8:08
295,Young Orchard #4,120,4,4/10/13 8:08
296,Grad Center D,533,1,4/10/13 8:09
297,Minden,206,2,4/10/13 8:09
297,Minden,208,2,4/10/13 8:09
298,Grad Center D,446,1,4/10/13 8:09
299,Grad Center D,412,1,4/10/13 8:09
300,Minden,513,3,4/10/13 8:10
301,Grad Center D,615,1,4/10/13 8:10
302,Slater Hall,402,2,4/10/13 8:11
302,Young Orchard #10,410,4,4/10/13 8:10
303,No Show,,,4/10/13 8:11
304,No Show,,,4/10/13 8:12
305,Minden,406,2,4/10/13 8:12
305,Minden,506,2,4/10/13 8:12
306,No Show,,,4/10/13 8:12
307,Grad Center D,246,1,4/10/13 8:13
308,Gregorian Quad B,305,4,4/10/13 8:14
309,Grad Center C,110,4,4/10/13 8:14
310,Gregorian Quad A,301,4,4/10/13 8:15
311,No Show,,,4/10/13 8:15
312,Grad Center D,112,1,4/10/13 8:16
312,Gregorian Quad B,207,5,4/10/13 8:16
312,Gregorian Quad B,208,4,4/10/13 8:16
313,Grad Center D,642,1,4/10/13 8:18
313,Grad Center D,644,1,4/10/13 8:18
313,Grad Center D,646,1,4/10/13 8:18
314,Gregorian Quad A,501,2,4/10/13 8:18
315,Grad Center D,422,1,4/10/13 8:19
316,Young Orchard #4,110,4,4/10/13 8:20
317,Hegeman,A301,3,4/10/13 8:20
318,Young Orchard #10,440,4,4/10/13 8:20
319,Drop to 370,,,4/10/13 8:21
320,Drop to 329,,,4/10/13 8:21
321,Hegeman,C108,3,4/10/13 8:21
321,Hegeman,C402,3,4/10/13 8:21
322,Gregorian Quad B,304,4,4/10/13 8:22
323,Grad center A,644,1,4/10/13 8:23
323,Grad center A,645,1,4/10/13 8:23
323,Grad center A,646,1,4/10/13 8:23
324,Grad Center D,443,1,4/10/13 8:23
325,Gregorian Quad A,307,5,4/10/13 8:23
326,Grad Center D,532,1,4/10/13 8:24
327,Young Orchard #10,110,4,4/10/13 8:24
328,Minden,401,3,4/10/13 8:24
329,Grad center A,331,1,4/10/13 8:25
329,Grad center A,332,1,4/10/13 8:25
329,Grad center A,333,1,4/10/13 8:25
329,Young Orchard #10,120,4,4/10/13 8:25
330,Grad Center D,546,1,4/10/13 8:25
331,Young Orchard #2,120,4,4/10/13 8:26
332,Grad Center D,113,1,4/10/13 8:26
332,Grad Center D,115,1,4/10/13 8:26
333,Minden,601,3,4/10/13 8:26
334,Grad center A,335,1,4/10/13 8:27
335,No Show,,,4/10/13 8:27
336,Grad center A,142,1,4/10/13 8:28
336,Grad center A,143,1,4/10/13 8:28
336,Grad center A,144,1,4/10/13 8:28
336,Grad center A,145,1,4/10/13 8:28
336,Grad Center D,234,1,4/10/13 8:28
336,Grad Center D,245,1,4/10/13 8:28
337,Gregorian Quad A,310,5,4/10/13 8:28
338,Grad Center B,330,4,4/10/13 8:29
338,Gregorian Quad B,204,4,4/10/13 8:29
339,Grad Center D,631,1,4/10/13 8:29
340,Grad center A,435,1,4/10/13 8:30
341,Gregorian Quad B,107,5,4/10/13 8:30
342,No Show,,,4/10/13 8:31
343,Grad center A,311,1,4/10/13 8:31
344,Pass,,,4/10/13 8:37
345,Grad Center D,611,1,4/10/13 8:38
345,Grad Center D,613,1,4/10/13 8:38
345,Hegeman,A303,3,4/10/13 8:37
346,Gregorian Quad A,311,4,4/10/13 8:38
347,Grad Center D,614,1,4/10/13 8:39
347,Grad Center D,634,1,4/10/13 8:39
347,Grad Center D,643,1,4/10/13 8:39
347,Grad Center D,645,1,4/10/13 8:39
348,No Show,,,4/10/13 8:39
349,Gregorian Quad B,103,5,4/10/13 8:40
350,Gregorian Quad A,404,4,4/10/13 8:40
351,Pass,,,4/10/13 8:41
352,Fake Building,88,1,4/10/13 8:41
352,Grad Center B,530,5,4/10/13 8:41
352,Young Orchard #2,110,4,4/10/13 8:41
353,No Show,,,4/10/13 8:42
354,Grad center A,343,1,4/10/13 8:42
354,Grad center A,344,1,4/10/13 8:42
354,Grad Center B,420,5,4/10/13 8:42
355,No Show,,,4/10/13 8:43
356,No Show,,,4/10/13 8:43
357,Grad Center D,545,1,4/10/13 8:44
358,No Show,,,4/10/13 8:44
359,Grad Center D,346,1,4/10/13 8:44
359,Slater Hall,104,3,4/10/13 8:44
360,Gregorian Quad B,108,4,4/10/13 8:45
361,No Show,,,4/10/13 8:45
362,Minden,308,2,4/10/13 8:45
363,Grad center A,425,1,4/10/13 8:46
363,Minden,701,3,4/10/13 8:46
364,Gregorian Quad A,213,4,4/10/13 8:46
365,Grad Center D,123,1,4/10/13 8:47
365,Gregorian Quad B,201,4,4/10/13 8:47
365,Gregorian Quad B,202,4,4/10/13 8:47
366,Grad Center D,111,1,4/10/13 8:47
367,Grad Center D,312,1,4/10/13 8:48
368,Slater Hall,203,2,4/10/13 8:48
368,Slater Hall,302,2,4/10/13 8:48
368,Slater Hall,303,2,4/10/13 8:48
369,No Show,,,4/10/13 8:49
370,Gregorian Quad A,302,4,4/10/13 8:49
370,Gregorian Quad A,303,4,4/10/13 8:49
371,Grad center A,413,1,4/10/13 8:50
371,Grad center A,414,1,4/10/13 8:50
371,Grad Center C,330,5,4/10/13 8:50
371,Minden,306,2,4/10/13 8:50
372,Gregorian Quad A,402,4,4/10/13 8:51
372,Gregorian Quad A,403,4,4/10/13 8:51
373,Grad Center C,530,5,4/10/13 8:51
373,Gregorian Quad B,303,4,4/10/13 8:51
374,No Show,,,4/10/13 8:52
375,No Show,,,4/10/13 8:52
376,Minden,508,2,4/10/13 8:52
376,Minden,615,3,4/10/13 8:52
377,Gregorian Quad B,302,4,4/10/13 8:53
378,Gregorian Quad A,502,2,4/10/13 8:53
378,Gregorian Quad A,505,2,4/10/13 8:53
378,Gregorian Quad A,506,2,4/10/13 8:53
378,Gregorian Quad A,510,2,4/10/13 8:53
379,Grad center A,133,1,4/10/13 8:54
379,Grad center A,134,1,4/10/13 8:54
379,Minden,408,2,4/10/13 8:54
380,Grad Center D,326,1,4/10/13 8:55
380,Grad Center D,425,1,4/10/13 8:55
380,Gregorian Quad A,309,4,4/10/13 8:55
380,Gregorian Quad A,312,4,4/10/13 8:55
381,Grad Center B,240,5,4/10/13 8:56
382,Grad center A,213,1,4/10/13 8:57
382,Gregorian Quad A,211,4,4/10/13 8:56
383,Grad Center D,114,1,4/10/13 8:57
383,Gregorian Quad A,206,4,4/10/13 8:57
384,Gregorian Quad A,201,4,4/10/13 8:57
385,Grad center A,231,1,4/10/13 8:58
385,Grad center A,232,1,4/10/13 8:58
385,Grad center A,233,1,4/10/13 8:58
385,Grad center A,234,1,4/10/13 8:58
385,Grad center A,242,1,4/10/13 8:58
385,Grad center A,243,1,4/10/13 8:58
385,Grad center A,244,1,4/10/13 8:58
385,Grad center A,245,1,4/10/13 8:58
386,No Show,,,4/10/13 9:01
387,Slater Hall,101,4,4/10/13 9:01
388,Slater Hall,404,3,4/10/13 9:01
388,Slater Hall,405,2,4/10/13 9:01
389,No Show,,,4/10/13 9:02
390,Gregorian Quad A,511,2,4/10/13 9:02
391,Fake Building,11,1,4/10/13 9:03
391,Gregorian Quad A,204,4,4/10/13 9:03
392,Grad center A,222,1,4/10/13 9:03
392,Grad center A,223,1,4/10/13 9:03
392,Grad center A,224,1,4/10/13 9:04
393,Gregorian Quad B,104,4,4/10/13 9:04
394,Grad center A,312,1,4/10/13 9:05
394,Grad center A,342,1,4/10/13 9:05
394,Gregorian Quad B,403,2,4/10/13 9:05
394,New Pembroke #2,315,2,4/10/13 9:05
395,Grad Center B,440,5,4/10/13 9:05
396,Gregorian Quad A,509,2,4/10/13 9:06
396,Hegeman,A103,3,4/10/13 9:06
397,Grad Center D,124,1,4/10/13 9:06
398,Grad Center B,540,5,4/10/13 9:07
399,Gregorian Quad A,401,4,4/10/13 9:07
400,Gregorian Quad B,102,4,4/10/13 9:07
400,Gregorian Quad B,106,4,4/10/13 9:07
401,Hegeman,E113,3,4/10/13 9:08
402,Slater Hall,401,3,4/10/13 9:08
402,Slater Hall,406,2,4/10/13 9:08
403,Grad Center B,220,4,4/10/13 9:08
404,Grad center A,215,1,4/10/13 9:09
405,Gregorian Quad A,407,4,4/10/13 9:09
406,Grad center A,423,1,4/10/13 9:09
407,New Pembroke #1,315,2,4/10/13 9:10
408,No Show,,,4/10/13 9:10
409,Slater Hall,201,4,4/10/13 9:10
410,Gregorian Quad A,214,4,4/10/13 9:11
411,No Show,,,4/10/13 9:11
412,Gregorian Quad A,202,4,4/10/13 9:12
413,Grad Center B,510,6,4/10/13 9:12
414,Slater Hall,301,4,4/10/13 9:12
415,Grad center A,225,1,4/10/13 9:12
416,Gregorian Quad B,110,4,4/10/13 9:13
416,Slater Hall,304,4,4/10/13 9:13
417,Grad Center B,640,5,4/10/13 9:13
418,Grad center A,434,1,4/10/13 9:13
418,Grad center A,443,1,4/10/13 9:14
419,Grad Center D,534,1,4/10/13 9:14
420,Drop to 421,,,4/10/13 9:14
421,Grad center A,622,1,4/10/13 9:15
421,Grad Center B,410,6,4/10/13 9:15
421,Grad Center B,430,6,4/10/13 9:15
422,Gregorian Quad A,607,2,4/10/13 9:15
422,Gregorian Quad A,608,2,4/10/13 9:15
423,Grad Center D,522,1,4/10/13 9:16
424,Grad center A,214,1,4/10/13 9:16
424,Grad center A,611,1,4/10/13 9:16
424,Grad center A,612,1,4/10/13 9:16
424,Grad center A,613,1,4/10/13 9:16
425,Pass,,,4/10/13 9:16
426,No Show,,,4/10/13 9:17
427,Grad Center D,125,1,4/10/13 9:17
427,Grad Center D,142,1,4/10/13 9:17
427,Grad Center D,143,1,4/10/13 9:17
428,No Show,,,4/10/13 9:18
429,New Pembroke #1,201,2,4/10/13 9:18
430,No Show,,,4/10/13 9:18
431,No Show,,,4/10/13 9:19
432,Grad center A,135,1,4/10/13 9:19
433,Drop to 459,,,4/10/13 9:19
434,Grad Center D,523,1,4/10/13 9:20
434,Grad Center D,526,1,4/10/13 9:20
434,Slater Hall,202,2,4/10/13 9:20
435,Gregorian Quad A,601,2,4/10/13 9:20
436,Grad Center C,340,5,4/10/13 9:21
437,Pass,,,4/10/13 9:22
438,Gregorian Quad A,602,2,4/10/13 9:23
438,Gregorian Quad A,603,2,4/10/13 9:23
439,Grad center A,246,1,4/10/13 9:23
440,Grad Center B,630,6,4/10/13 9:24
441,Pass,,,4/10/13 9:24
442,New Pembroke #2,105,2,4/10/13 9:24
443,Fake Building,13,1,4/10/13 9:25
444,Drop to 459,,,4/10/13 9:25
445,Pass,,,4/10/13 9:25
446,Pass,,,4/10/13 9:26
447,Grad Center C,430,5,4/10/13 9:26
448,Pass,,,4/10/13 9:26
449,Gregorian Quad A,410,2,4/10/13 9:26
450,Grad Center B,110,5,4/10/13 9:27
450,Gregorian Quad A,604,2,4/10/13 9:27
451,No Show,,,4/10/13 9:28
452,Pass,,,4/10/13 9:28
453,Gregorian Quad A,605,2,4/10/13 9:29
453,Gregorian Quad A,606,2,4/10/13 9:29
454,Gregorian Quad A,408F,2,4/10/13 9:29
454,Gregorian Quad A,409,2,4/10/13 9:29
455,No Show,,,4/10/13 9:29
456,New Pembroke #1,415,2,4/10/13 9:30
457,Drop to 462,,,4/10/13 9:30
458,No Show,,,4/10/13 9:31
459,Grad Center C,210,6,4/10/13 9:31
459,Grad Center C,230,6,4/10/13 9:31
460,Grad Center B,520,5,4/10/13 9:32
461,Gregorian Quad A,125,8,4/10/13 9:32
462,Grad Center C,440,5,4/10/13 9:32
463,Grad Center C,640,5,4/10/13 9:33
464,Pass,,,4/10/13 9:33
465,Gregorian Quad B,402,2,4/10/13 9:33
466,Drop to 473,,,4/10/13 9:33
