Number,Residence Hall,Room,Occupancy,Time
503,Drop to 535,,,2008-04-09 06:51:20
504,111 Brown Street,201,2,2008-04-09 06:51:32
504,111 Brown Street,301,2,2008-04-09 06:51:34
504,111 Brown Street,302,2,2008-04-09 06:51:36
505,Minden,513,3,2008-04-09 06:51:47
506,111 Brown Street,202,2,2008-04-09 06:52:10
506,111 Brown Street,203,2,2008-04-09 06:52:12
507,Caswell Hall,407,2,2008-04-09 06:52:21
508,Barbour Hall Apartments,160,5,2008-04-09 06:52:31
509,Morriss Hall,401,6,2008-04-09 06:52:49
510,Drop to 513,,,2008-04-09 06:53:06
511,Barbour Hall,301,2,2008-04-09 06:53:21
511,Barbour Hall,303,2,2008-04-09 06:53:22
511,Barbour Hall,308,2,2008-04-09 06:53:26
512,New Pembroke #3,303,1,2008-04-09 06:53:41
512,New Pembroke #3,315,1,2008-04-09 06:53:42
512,New Pembroke #3,317,1,2008-04-09 06:53:46
513,Grad Center A,530,5,2008-04-09 06:55:12
513,New Pembroke #2,305,1,2008-04-09 06:54:43
513,Slater Hall,102,3,2008-04-09 06:54:07
513,Slater Hall,404,3,2008-04-09 06:54:08
514,Caswell Hall,210,2,2008-04-09 06:56:14
515,Caswell Hall,306,2,2008-04-09 06:56:21
515,Caswell Hall,307,2,2008-04-09 06:56:24
516,Everett House,316,1,2008-04-09 06:56:30
517,Diman House,304,2,2008-04-09 06:56:56
517,Diman House,400A,8,2008-04-09 06:56:59
518,Minden,502,3,2008-04-09 06:57:07
519,New Pembroke #1,302,1,2008-04-09 06:57:29
520,Minden,402,3,2008-04-09 06:57:41
520,Minden,602,3,2008-04-09 06:57:43
521,Caswell Hall,201,2,2008-04-09 06:58:13
521,Diman House,221,3,2008-04-09 06:58:00
521,Diman House,307,2,2008-04-09 06:58:02
521,Diman House,308,2,2008-04-09 06:58:03
522,Caswell Hall,212,2,2008-04-09 06:58:24
523,New Pembroke #3,215,1,2008-04-09 06:58:59
524,Grad Center B,530,5,2008-04-09 06:59:23
524,New Pembroke #4,302,1,2008-04-09 06:59:28
525,Caswell Hall,402,2,2008-04-09 06:59:55
525,Grad Center D,540,6,2008-04-09 06:59:50
526,Marcy House,225,3,2008-04-09 07:00:17
527,Bronson House,304,1,2008-04-09 07:00:35
528,Barbour Hall Apartments,190,4,2008-04-09 07:00:47
529,Grad Center D,120,4,2008-04-09 07:00:58
530,Grad Center D,420,5,2008-04-09 07:01:07
531,Caswell Hall,301,2,2008-04-09 07:01:20
531,Caswell Hall,401,2,2008-04-09 07:01:21
531,Caswell Hall,403,2,2008-04-09 07:01:26
532,Hegeman,B205,2,2008-04-09 07:01:43
532,Hegeman,B305,2,2008-04-09 07:01:46
533,Harkness House,330,2,2008-04-09 07:02:06
533,Harkness House,400B,8,2008-04-09 07:02:00
534,Caswell Hall,309,2,2008-04-09 07:02:22
534,Caswell Hall,312,2,2008-04-09 07:02:25
534,Caswell Hall,409,2,2008-04-09 07:02:30
535,Caswell Hall,302,2,2008-04-09 07:02:42
535,Grad Center D,410,5,2008-04-09 07:03:01
536,Grad Center D,440,6,2008-04-09 07:03:18
537,Bronson House,309,1,2008-04-09 07:03:27
537,Bronson House,409,1,2008-04-09 07:03:27
537,Caswell Hall,206,2,2008-04-09 07:03:34
537,Caswell Hall,208,2,2008-04-09 07:03:38
538,Grad Center A,140,5,2008-04-09 07:03:47
539,Barbour Hall Apartments,220,4,2008-04-09 07:03:54
540,Barbour Hall Apartments,320,4,2008-04-09 07:04:00
541,Barbour Hall,205,2,2008-04-09 07:04:11
542,Everett House,216,1,2008-04-09 07:04:25
543,Caswell Hall,204,2,2008-04-09 07:04:51
543,Caswell Hall,304,2,2008-04-09 07:04:53
544,Minden,408,2,2008-04-09 07:05:03
544,Minden,412,4,2008-04-09 07:05:05
545,Bronson House,203,1,2008-04-09 07:05:55
545,Caswell Hall,106,2,2008-04-09 07:05:42
545,Caswell Hall,107,2,2008-04-09 07:05:43
546,New Pembroke #1,305,1,2008-04-09 07:07:23
547,Barbour Hall Apartments,150,5,2008-04-09 07:08:32
548,Barbour Hall Apartments,280,4,2008-04-09 07:08:40
549,Harkness House,201,2,2008-04-09 07:08:53
549,Harkness House,202,2,2008-04-09 07:08:54
549,Harkness House,301,2,2008-04-09 07:08:55
549,Harkness House,302,2,2008-04-09 07:08:58
550,Grad Center D,510,5,2008-04-09 07:09:22
551,Drop to 602,,,2008-04-09 07:09:38
552,Grad Center A,420,6,2008-04-09 07:09:50
553,Caswell Hall,305,2,2008-04-09 07:10:20
553,New Pembroke #2,207,1,2008-04-09 07:10:25
554,New Pembroke #3,203,1,2008-04-09 07:10:39
555,Diman House,327,2,2008-04-09 07:10:54
555,Diman House,328,2,2008-04-09 07:10:56
556,Minden,512,4,2008-04-09 07:11:12
556,New Pembroke #2,203,1,2008-04-09 07:11:18
557,Barbour Hall,103,2,2008-04-09 07:11:32
557,Diman House,333,2,2008-04-09 07:12:14
557,Diman House,334,2,2008-04-09 07:12:22
557,Jameson House,125,1,2008-04-09 07:11:57
557,New Pembroke #1,206,1,2008-04-09 07:11:38
558,Caswell Hall,105,2,2008-04-09 07:12:54
559,Grad Center D,310,5,2008-04-09 07:13:03
559,Grad Center D,430,5,2008-04-09 07:13:07
560,Grad Center B,540,5,2008-04-09 07:13:23
561,Barbour Hall Apartments,380,4,2008-04-09 07:13:42
561,Diman House,400B,8,2008-04-09 07:13:36
562,New Pembroke #1,204,1,2008-04-09 07:14:13
562,Plantations House,303,2,2008-04-09 07:14:04
563,Grad Center D,610,5,2008-04-09 07:14:24
564,Slater Hall,302,2,2008-04-09 07:14:36
564,Slater Hall,406,2,2008-04-09 07:14:39
565,Grad Center B,420,5,2008-04-09 07:15:01
566,Grad Center D,320,6,2008-04-09 07:15:13
566,Grad Center D,340,6,2008-04-09 07:15:17
567,Caswell Hall,408,2,2008-04-09 07:15:31
568,Caswell Hall,103,2,2008-04-09 07:16:01
568,Caswell Hall,104,2,2008-04-09 07:16:11
569,Diman House,331,2,2008-04-09 07:16:27
570,Caswell Hall,101,2,2008-04-09 07:16:55
570,Caswell Hall,108,2,2008-04-09 07:16:57
570,Caswell Hall,308,2,2008-04-09 07:17:02
571,Grad Center D,640,6,2008-04-09 07:17:09
572,Grad Center C,420,5,2008-04-09 07:17:27
573,Caswell Hall,109,2,2008-04-09 07:18:46
573,Caswell Hall,112,2,2008-04-09 07:18:50
574,Caswell Hall,404,2,2008-04-09 07:19:02
574,Diman House,301,2,2008-04-09 07:19:08
574,Diman House,302,2,2008-04-09 07:19:09
574,Diman House,317,2,2008-04-09 07:19:13
575,Jameson House,318,1,2008-04-09 07:19:35
576,Chapin House,400A,8,2008-04-09 07:19:55
577,Bronson House,306,1,2008-04-09 07:20:12
578,Harkness House,230,2,2008-04-09 07:20:30
578,Harkness House,324,2,2008-04-09 07:20:24
578,Harkness House,328,2,2008-04-09 07:20:26
579,Barbour Hall,106,2,2008-04-09 07:20:53
579,Barbour Hall,108,2,2008-04-09 07:20:54
579,Barbour Hall,203,2,2008-04-09 07:20:58
580,111 Brown Street,102,2,2008-04-09 07:21:07
581,Marcy House,341,2,2008-04-09 07:21:30
581,Marcy House,342,2,2008-04-09 07:21:33
582,Grad Center D,240,6,2008-04-09 07:21:36
583,Diman House,215,3,2008-04-09 07:21:57
583,Diman House,217,2,2008-04-09 07:22:01
584,Grad Center D,630,5,2008-04-09 07:22:06
585,Minden,212,4,2008-04-09 07:22:18
586,Grad Center B,210,6,2008-04-09 07:22:55
586,New Pembroke #1,201,2,2008-04-09 07:22:34
587,Grad Center C,620,5,2008-04-09 07:23:12
587,Grad Center C,640,5,2008-04-09 07:23:16
588,Diman House,315,3,2008-04-09 07:23:40
588,Diman House,321,2,2008-04-09 07:24:06
588,Jameson House,314,1,2008-04-09 07:23:25
589,Grad Center A,640,6,2008-04-09 07:24:15
590,Harkness House,204,2,2008-04-09 07:24:30
590,Harkness House,304,2,2008-04-09 07:24:34
591,Grad Center B,440,5,2008-04-09 07:24:57
591,Grad Center B,510,6,2008-04-09 07:24:52
592,Grad Center A,310,5,2008-04-09 07:25:23
593,Grad Center D,220,6,2008-04-09 07:25:37
594,Barbour Hall,306,2,2008-04-09 07:25:52
594,Sears House,223,2,2008-04-09 07:25:59
594,Sears House,224,2,2008-04-09 07:26:02
595,Gregorian Quad A,410,2,2008-04-09 07:26:20
596,Grad Center B,410,6,2008-04-09 07:26:32
597,Archibald House,131,1,2008-04-09 07:26:43
598,Marcy House,325,2,2008-04-09 07:27:09
598,Minden,101,3,2008-04-09 07:26:58
599,Grad Center B,310,6,2008-04-09 07:27:26
599,Harkness House,323,2,2008-04-09 07:27:33
600,Sears House,329,2,2008-04-09 07:27:43
600,Sears House,330,2,2008-04-09 07:27:47
601,New Pembroke #1,306,1,2008-04-09 07:27:59
601,New Pembroke #1,402,1,2008-04-09 07:28:02
602,Archibald House,422,1,2008-04-09 07:28:18
602,Grad Center B,430,6,2008-04-09 07:28:14
603,Grad Center B,340,5,2008-04-09 07:28:37
604,Grad Center C,220,5,2008-04-09 07:28:49
605,Goddard House,304,2,2008-04-09 07:29:02
606,Grad Center C,610,6,2008-04-09 07:29:13
607,Grad Center C,210,6,2008-04-09 07:29:21
608,Grad Center A,540,6,2008-04-09 07:29:39
608,Grad Center A,620,6,2008-04-09 07:29:41
609,Grad Center A,240,6,2008-04-09 07:30:11
610,Grad Center A,220,5,2008-04-09 07:30:29
610,Harkness House,228,2,2008-04-09 07:30:24
611,Bronson House,214,1,2008-04-09 07:31:00
611,New Pembroke #1,404,1,2008-04-09 07:30:47
611,New Pembroke #1,406,1,2008-04-09 07:30:47
611,New Pembroke #1,407,1,2008-04-09 07:30:49
612,Harkness House,213,2,2008-04-09 07:31:19
612,Harkness House,217,2,2008-04-09 07:31:22
613,Gregorian Quad B,405,2,2008-04-09 07:31:59
613,Harkness House,313,2,2008-04-09 07:31:37
613,Harkness House,317,2,2008-04-09 07:31:43
614,Goddard House,327,2,2008-04-09 07:32:20
615,Minden,712,4,2008-04-09 07:32:30
616,Marcy House,121,2,2008-04-09 07:33:07
616,Marcy House,125,2,2008-04-09 07:33:11
617,Minden,312,4,2008-04-09 07:33:18
618,Marcy House,321,2,2008-04-09 07:33:39
618,Marcy House,340,2,2008-04-09 07:33:43
619,Olney House,313,2,2008-04-09 07:33:57
619,Olney House,317,2,2008-04-09 07:34:00
620,Sears House,214,2,2008-04-09 07:35:08
621,Barbour Hall Apartments,250,5,2008-04-09 07:35:26
621,Mead House,204,1,2008-04-09 07:35:31
622,Grad Center B,240,5,2008-04-09 07:35:42
623,Diman House,117,2,2008-04-09 07:35:55
623,East Andrews,452,2,2008-04-09 07:36:01
624,Olney House,213,2,2008-04-09 07:36:11
624,Olney House,217,2,2008-04-09 07:36:14
625,Sears House,213,2,2008-04-09 07:36:27
625,Sears House,217,2,2008-04-09 07:36:28
625,Sears House,228,2,2008-04-09 07:36:30
625,Sears House,229,2,2008-04-09 07:36:33
626,Hegeman,B105,2,2008-04-09 07:36:48
627,Everett House,124,3,2008-04-09 07:37:11
627,Everett House,407,3,2008-04-09 07:37:14
628,Sears House,304,2,2008-04-09 07:37:33
628,Sears House,308,2,2008-04-09 07:37:37
629,Goddard House,301,2,2008-04-09 07:37:46
629,Goddard House,302,2,2008-04-09 07:37:47
629,Goddard House,323,2,2008-04-09 07:37:50
630,Minden,612,4,2008-04-09 07:38:02
631,Goddard House,223,2,2008-04-09 07:38:24
631,Goddard House,227,2,2008-04-09 07:38:27
632,Diman House,121,2,2008-04-09 07:38:52
632,Grad Center D,110,5,2008-04-09 07:38:46
633,Mead House,103,1,2008-04-09 07:39:07
634,Sears House,301,2,2008-04-09 07:39:54
634,Sears House,302,2,2008-04-09 07:39:55
634,Sears House,307,2,2008-04-09 07:40:01
635,Drop to 640,,,2008-04-09 07:40:14
636,No Show,,,2008-04-09 07:40:31
637,Olney House,113,2,2008-04-09 07:40:45
637,Olney House,117,2,2008-04-09 07:40:48
638,New Pembroke #4,413,1,2008-04-09 07:41:12
638,New Pembroke #4,421,1,2008-04-09 07:41:13
638,New Pembroke #4,423,1,2008-04-09 07:41:15
638,New Pembroke #4,426,1,2008-04-09 07:41:18
639,Sears House,230,2,2008-04-09 07:41:35
639,Sears House,328,2,2008-04-09 07:41:38
640,Grad Center A,130,5,2008-04-09 07:41:51
641,Marcy House,119,3,2008-04-09 07:42:02
642,Goddard House,127,2,2008-04-09 07:42:34
642,Marcy House,219,3,2008-04-09 07:42:14
642,Marcy House,221,2,2008-04-09 07:42:17
643,New Pembroke #1,301,2,2008-04-09 07:43:12
643,New Pembroke #1,315,2,2008-04-09 07:43:13
643,New Pembroke #1,401,2,2008-04-09 07:43:16
644,Chapin House,323,2,2008-04-09 07:43:29
645,Grad Center B,110,5,2008-04-09 07:43:39
646,Grad Center B,120,5,2008-04-09 07:43:49
647,Chapin House,317,2,2008-04-09 07:44:04
647,Chapin House,324,2,2008-04-09 07:44:01
648,Chapin House,117,2,2008-04-09 07:44:19
648,Chapin House,213,2,2008-04-09 07:44:14
648,Chapin House,214,2,2008-04-09 07:44:15
648,Chapin House,217,2,2008-04-09 07:44:15
649,New Pembroke #2,102,2,2008-04-09 07:45:13
649,New Pembroke #2,105,2,2008-04-09 07:45:15
650,Bronson House,406,1,2008-04-09 07:45:47
650,Grad Center B,140,5,2008-04-09 07:45:41
651,No Show,,,2008-04-09 07:46:13
652,New Pembroke #2,204,1,2008-04-09 07:46:28
652,New Pembroke #2,205,1,2008-04-09 07:46:31
653,No Show,,,2008-04-09 07:47:23
654,Machado,30,2,2008-04-09 07:47:31
655,Barbour Hall Apartments,350,5,2008-04-09 07:47:50
655,New Pembroke #1,307,1,2008-04-09 07:48:01
656,Chapin House,113,2,2008-04-09 07:48:32
656,Diman House,115,3,2008-04-09 07:48:31
656,Marcy House,319,3,2008-04-09 07:48:35
657,Grad Center C,140,5,2008-04-09 07:49:06
658,New Pembroke #3,318,1,2008-04-09 07:49:21
659,Grad Center C,130,5,2008-04-09 07:49:55
659,New Pembroke #1,415,2,2008-04-09 07:50:11
660,New Pembroke #2,306,2,2008-04-09 07:50:40
661,New Pembroke #2,104,1,2008-04-09 07:50:56
661,New Pembroke #2,202,1,2008-04-09 07:50:55
661,New Pembroke #2,304,1,2008-04-09 07:50:57
661,New Pembroke #3,217,1,2008-04-09 07:51:00
661,New Pembroke #3,218,1,2008-04-09 07:50:59
661,New Pembroke #4,402,1,2008-04-09 07:51:03
662,Pass,,,2008-04-09 07:53:18
663,New Pembroke #2,206,2,2008-04-09 07:53:33
663,New Pembroke #2,215,2,2008-04-09 07:53:34
663,New Pembroke #2,315,2,2008-04-09 07:53:37
664,Pass,,,2008-04-09 07:53:58
665,Pass,,,2008-04-09 07:54:03
666,Pass,,,2008-04-09 07:54:06
667,Pass,,,2008-04-09 07:54:12
668,Archibald House,319,4,2008-04-09 07:54:17
669,East Andrews,416,2,2008-04-09 07:54:32
669,East Andrews,450,2,2008-04-09 07:54:36
670,Pass,,,2008-04-09 07:54:57
671,Pass,,,2008-04-09 07:55:04
672,Pass,,,2008-04-09 07:55:20
673,Pass,,,2008-04-09 07:55:23
674,Machado,39,2,2008-04-09 07:55:32
675,Pass,,,2008-04-09 07:55:57
676,Pass,,,2008-04-09 07:56:00
677,Pass,,,2008-04-09 07:56:04
678,No Show,,,2008-04-09 07:56:16
679,Pass,,,2008-04-09 07:56:21
680,East Andrews,214,3,2008-04-09 07:56:27
681,Pass,,,2008-04-09 07:56:38
682,Pass,,,2008-04-09 07:56:39
683,Pass,,,2008-04-09 07:56:46
684,Pass,,,2008-04-09 07:56:52
685,Drop to 691,,,2008-04-09 07:57:04
686,Pass,,,2008-04-09 07:57:09
687,Pass,,,2008-04-09 07:57:25
688,Pass,,,2008-04-09 07:57:30
689,Pass,,,2008-04-09 07:57:33
690,Pass,,,2008-04-09 07:57:39
691,East Andrews,414,3,2008-04-09 07:57:47
691,West Andrews,411,3,2008-04-09 07:57:55
692,Pass,,,2008-04-09 07:58:04
693,Pass,,,2008-04-09 07:58:12
694,Jameson House,117,3,2008-04-09 07:58:19
695,Pass,,,2008-04-09 07:58:23
696,Pass,,,2008-04-09 07:58:34
697,Pass,,,2008-04-09 07:58:36
698,Pass,,,2008-04-09 07:58:38
699,Pass,,,2008-04-09 07:58:49
700,Pass,,,2008-04-09 07:58:50
701,Pass,,,2008-04-09 07:58:53
702,No Show,,,2008-04-09 07:59:00
703,Pass,,,2008-04-09 07:59:06
704,Pass,,,2008-04-09 07:59:09
705,Everett House,309,4,2008-04-09 07:59:14
706,Pass,,,2008-04-09 07:59:33
707,Pass,,,2008-04-09 07:59:35
708,Pass,,,2008-04-09 07:59:37
709,Pass,,,2008-04-09 07:59:45
710,Pass,,,2008-04-09 07:59:47
711,Pass,,,2008-04-09 07:59:49
712,No Show,,,2008-04-09 07:59:55
713,Pass,,,2008-04-09 07:59:59
714,Pass,,,2008-04-09 08:00:02
715,No Show,,,2008-04-09 08:00:07
716,Pass,,,2008-04-09 08:00:13
717,Pass,,,2008-04-09 08:00:16
718,Pass,,,2008-04-09 08:00:19
719,No Show,,,2008-04-09 08:00:25
720,No Show,,,2008-04-09 08:00:31
721,Pass,,,2008-04-09 08:00:35
722,Pass,,,2008-04-09 08:00:37
723,Pass,,,2008-04-09 08:00:40
724,Pass,,,2008-04-09 08:00:42
725,Pass,,,2008-04-09 08:00:44
726,No Show,,,2008-04-09 08:00:50
727,Pass,,,2008-04-09 08:00:53
728,Pass,,,2008-04-09 08:00:57
729,Pass,,,2008-04-09 08:01:03
730,No Show,,,2008-04-09 08:01:06
731,Pass,,,2008-04-09 08:01:09
732,No Show,,,2008-04-09 08:01:14
733,Pass,,,2008-04-09 08:01:17
