Number,Residence Hall,Room,Occupancy,Time
71,Young Orchard #2,330,4,2008-04-07 07:05:59
72,Minden,715,3,2008-04-07 07:06:13
73,Young Orchard #2,240,4,2008-04-07 07:06:25
74,Gregorian Quad B,405D,1,2008-04-07 07:06:48
75,Young Orchard #2,340,4,2008-04-07 07:07:04
76,Emery,401,1,2008-04-07 07:07:19
77,Hegeman,A102,1,2008-04-07 07:07:36
78,Gregorian Quad B,405E,1,2008-04-07 07:07:57
79,Metcalf,302,1,2008-04-07 07:08:14
80,Barbour Hall Apartments,240,4,2008-04-07 07:08:25
81,Young Orchard #2,310,4,2008-04-07 07:08:45
82,Gregorian Quad A,307,5,2008-04-07 07:08:56
83,Metcalf,400,1,2008-04-07 07:09:14
83,Metcalf,402,1,2008-04-07 07:09:16
84,East Andrews,320,1,2008-04-07 07:09:26
85,Gregorian Quad A,408C,1,2008-04-07 07:10:05
86,West Andrews,353,1,2008-04-07 07:10:39
86,West Andrews,355,1,2008-04-07 07:10:40
86,West Andrews,357,1,2008-04-07 07:10:43
87,Gregorian Quad A,409B,1,2008-04-07 07:10:53
88,Young Orchard #10,210,4,2008-04-07 07:11:09
89,East Andrews,222,1,2008-04-07 07:11:17
90,Gregorian Quad A,409C,1,2008-04-07 07:11:30
91,Emery,409,1,2008-04-07 07:11:54
91,Emery,417,1,2008-04-07 07:11:57
92,Young Orchard #2,320,4,2008-04-07 07:12:07
93,Gregorian Quad A,410B,1,2008-04-07 07:12:35
93,Minden,809,2,2008-04-07 07:12:20
93,Minden,812,2,2008-04-07 07:12:17
93,Minden,814,2,2008-04-07 07:12:18
94,Emery,204,1,2008-04-07 07:13:17
94,Emery,304,1,2008-04-07 07:13:18
94,Emery,404,1,2008-04-07 07:13:24
95,Metcalf,312,1,2008-04-07 07:13:52
95,Metcalf,313,1,2008-04-07 07:13:53
95,Metcalf,315,1,2008-04-07 07:13:56
96,Gregorian Quad A,305,3,2008-04-07 07:14:17
97,Young Orchard #2,410,4,2008-04-07 07:14:27
98,East Andrews,322,1,2008-04-07 07:14:44
99,Gregorian Quad B,307,5,2008-04-07 07:14:56
100,Gregorian Quad A,204,4,2008-04-07 07:15:18
101,Young Orchard #2,230,4,2008-04-07 07:15:35
102,Minden,607,2,2008-04-07 07:15:44
103,Sears House,221,1,2008-04-07 07:16:06
104,Young Orchard #2,420,4,2008-04-07 07:16:19
105,East Andrews,358,1,2008-04-07 07:16:43
105,East Andrews,362,1,2008-04-07 07:16:50
106,Gregorian Quad A,309,4,2008-04-07 07:17:25
106,Gregorian Quad A,410C,1,2008-04-07 07:17:10
107,Gregorian Quad A,312,4,2008-04-07 07:18:22
107,Gregorian Quad A,411,3,2008-04-07 07:18:20
108,Gregorian Quad B,403D,1,2008-04-07 07:18:41
109,Drop to 112,,,2008-04-07 07:18:52
110,No Show,,,2008-04-07 07:19:13
111,Young Orchard #2,430,4,2008-04-07 07:19:30
112,Gregorian Quad A,306,4,2008-04-07 07:19:40
113,No Show,,,2008-04-07 07:19:59
114,Metcalf,125,1,2008-04-07 07:20:13
115,Young Orchard #2,440,4,2008-04-07 07:20:42
116,No Show,,,2008-04-07 07:21:00
117,Hegeman,E214,2,2008-04-07 07:21:18
117,Hegeman,E215,3,2008-04-07 07:21:23
118,West Andrews,257,1,2008-04-07 07:21:34
119,West Andrews,219,1,2008-04-07 07:21:44
120,No Show,,,2008-04-07 07:22:01
121,Young Orchard #4,320,4,2008-04-07 07:22:11
122,Metcalf,116,1,2008-04-07 07:22:20
123,Sears House,306A,1,2008-04-07 07:22:32
124,West Andrews,217,1,2008-04-07 07:22:43
125,Sears House,400A,7,2008-04-07 07:22:58
126,Young Orchard #4,310,4,2008-04-07 07:23:10
127,East Andrews,360,1,2008-04-07 07:23:25
128,Marcy House,215,1,2008-04-07 07:23:38
129,Goddard House,336,1,2008-04-07 07:23:57
130,Metcalf,102,1,2008-04-07 07:24:16
130,Metcalf,104,1,2008-04-07 07:24:27
130,Metcalf,107,1,2008-04-07 07:24:07
130,Metcalf,109,1,2008-04-07 07:24:10
130,Metcalf,111,1,2008-04-07 07:24:20
131,Gregorian Quad A,205,3,2008-04-07 07:24:46
132,Young Orchard #4,220,4,2008-04-07 07:25:00
133,Gregorian Quad B,401D,1,2008-04-07 07:25:21
134,West Andrews,203,1,2008-04-07 07:25:35
135,West Andrews,207,1,2008-04-07 07:25:57
136,Gregorian Quad B,306,4,2008-04-07 07:26:30
137,West Andrews,253,1,2008-04-07 07:26:46
138,Gregorian Quad B,301,4,2008-04-07 07:26:54
139,East Andrews,206,1,2008-04-07 07:27:14
139,East Andrews,208,1,2008-04-07 07:27:17
140,Metcalf,306,1,2008-04-07 07:27:23
141,No Show,,,2008-04-07 07:27:41
142,Young Orchard #4,240,4,2008-04-07 07:27:51
143,Drop to 150,,,2008-04-07 07:28:12
144,Gregorian Quad B,401E,1,2008-04-07 07:28:34
145,Young Orchard #4,210,4,2008-04-07 07:28:53
146,East Andrews,462,1,2008-04-07 07:29:04
147,Minden,207,2,2008-04-07 07:29:20
148,West Andrews,205,1,2008-04-07 07:29:36
149,East Andrews,420,1,2008-04-07 07:29:47
150,East Andrews,422,1,2008-04-07 07:30:44
150,West Andrews,407,1,2008-04-07 07:30:39
151,West Andrews,457,1,2008-04-07 07:30:51
152,Young Orchard #4,330,4,2008-04-07 07:31:04
153,Gregorian Quad B,203,4,2008-04-07 07:31:17
154,West Andrews,455,1,2008-04-07 07:31:26
155,No Show,,,2008-04-07 07:31:52
156,No Show,,,2008-04-07 07:32:20
157,East Andrews,210,1,2008-04-07 07:32:33
158,Metcalf,325,1,2008-04-07 07:32:42
159,Plantations House,204,1,2008-04-07 07:32:52
160,Metcalf,308,1,2008-04-07 07:33:02
161,Hope College,106,1,2008-04-07 07:33:12
162,Young Orchard #10,420,4,2008-04-07 07:33:36
162,Young Orchard #10,430,4,2008-04-07 07:34:09
164,Sears House,220,1,2008-04-07 07:34:41
165,Sears House,306B,1,2008-04-07 07:34:48
166,East Andrews,310,1,2008-04-07 07:34:57
167,Metcalf,123,1,2008-04-07 07:35:04
168,West Andrews,405,1,2008-04-07 07:35:13
169,Woolley,129,1,2008-04-07 07:35:30
170,Goddard House,312,1,2008-04-07 07:35:37
171,Goddard House,231,1,2008-04-07 07:35:46
172,Goddard House,232,1,2008-04-07 07:35:57
172,Goddard House,233,1,2008-04-07 07:36:01
173,No Show,,,2008-04-07 07:36:17
174,Metcalf,419,1,2008-04-07 07:36:32
175,Metcalf,309,1,2008-04-07 07:36:41
176,East Andrews,308,1,2008-04-07 07:36:56
177,Poland House,204,1,2008-04-07 07:37:05
178,No Show,,,2008-04-07 07:37:22
179,West Andrews,303,1,2008-04-07 07:37:31
180,Young Orchard #10,230,4,2008-04-07 07:37:40
180,Young Orchard #10,240,4,2008-04-07 07:37:41
180,Young Orchard #10,330,4,2008-04-07 07:38:05
181,Wayland House,346,1,2008-04-07 07:38:24
182,Metcalf,314,1,2008-04-07 07:38:35
183,Young Orchard #4,230,4,2008-04-07 07:38:45
184,New Pembroke #3,212,1,2008-04-07 07:39:03
185,Gregorian Quad B,205,4,2008-04-07 07:39:16
185,Gregorian Quad B,206,4,2008-04-07 07:39:19
186,Wayland House,326,1,2008-04-07 07:39:33
187,East Andrews,304,1,2008-04-07 07:39:43
188,Young Orchard #10,340,4,2008-04-07 07:39:54
189,Gregorian Quad A,405,3,2008-04-07 07:40:07
190,Young Orchard #4,340,4,2008-04-07 07:40:30
191,East Andrews,406,1,2008-04-07 07:40:44
191,East Andrews,408,1,2008-04-07 07:40:47
192,Metcalf,316,1,2008-04-07 07:40:52
193,Young Orchard #10,310,4,2008-04-07 07:41:03
194,Gregorian Quad B,304,4,2008-04-07 07:41:43
195,East Andrews,258,1,2008-04-07 07:42:02
196,Drop to 198,,,2008-04-07 07:42:15
197,Minden,306,2,2008-04-07 07:42:35
198,Gregorian Quad A,311,4,2008-04-07 07:42:44
199,Everett House,107,1,2008-04-07 07:43:01
200,Harkness House,327,1,2008-04-07 07:43:12
201,Drop to 447,,,2008-04-07 07:43:22
202,Gregorian Quad A,208,5,2008-04-07 07:43:29
203,No Show,,,2008-04-07 07:43:48
204,Poland House,319,1,2008-04-07 07:44:05
205,Hegeman,E116,3,2008-04-07 07:44:39
205,West Andrews,459,1,2008-04-07 07:44:31
206,East Andrews,204,1,2008-04-07 07:45:26
206,Gregorian Quad B,303,4,2008-04-07 07:45:19
207,Woolley,329,1,2008-04-07 07:45:42
208,Poland House,332,1,2008-04-07 07:45:59
209,Young Orchard #2,120,4,2008-04-07 07:47:18
210,Goddard House,313,1,2008-04-07 07:47:29
211,Wayland House,230,1,2008-04-07 07:47:33
212,Gregorian Quad A,404,4,2008-04-07 07:47:45
213,Goddard House,234,1,2008-04-07 07:47:54
214,Olney House,221,1,2008-04-07 07:48:00
214,Olney House,222,1,2008-04-07 07:48:02
214,Olney House,223,1,2008-04-07 07:48:03
214,Olney House,224,1,2008-04-07 07:48:08
215,Sears House,212,1,2008-04-07 07:48:15
216,Young Orchard #10,320,4,2008-04-07 07:48:21
217,Metcalf,112,1,2008-04-07 07:48:29
218,Chapin House,114A,1,2008-04-07 07:48:47
218,Chapin House,114B,1,2008-04-07 07:48:51
219,Wayland House,212,1,2008-04-07 07:48:58
220,Hegeman,E212,2,2008-04-07 07:49:20
221,Metcalf,407,1,2008-04-07 07:49:31
221,Metcalf,416,1,2008-04-07 07:49:34
222,Drop to 223,,,2008-04-07 07:49:44
223,East Andrews,220,1,2008-04-07 07:49:57
223,Gregorian Quad A,203,4,2008-04-07 07:50:03
224,Barbour Hall Apartments,130,3,2008-04-07 07:50:17
225,Hope College,208,1,2008-04-07 07:50:38
225,Metcalf,412,1,2008-04-07 07:50:45
226,Champlin,103,1,2008-04-07 07:50:54
227,Gregorian Quad A,407,4,2008-04-07 07:51:47
227,Gregorian Quad A,408,2,2008-04-07 07:51:51
228,Gregorian Quad B,207,5,2008-04-07 07:51:59
229,Wayland House,313,1,2008-04-07 07:52:17
230,Grad Center B,640,5,2008-04-07 07:52:30
231,Hope College,116,1,2008-04-07 07:52:45
232,Hegeman,C401,3,2008-04-07 07:52:56
232,Hegeman,C402,3,2008-04-07 07:52:59
233,Hegeman,A201,3,2008-04-07 07:53:20
234,West Andrews,301,1,2008-04-07 07:54:19
234,Young Orchard #4,430,4,2008-04-07 07:54:13
235,Champlin,423,1,2008-04-07 07:55:39
236,Olney House,319,1,2008-04-07 07:55:50
237,Gregorian Quad A,304,4,2008-04-07 07:55:56
238,Gregorian Quad B,201,4,2008-04-07 07:56:05
239,West Andrews,453,1,2008-04-07 07:56:26
240,Gregorian Quad A,308,5,2008-04-07 07:56:38
241,Hope College,206,1,2008-04-07 07:56:46
242,Metcalf,418,1,2008-04-07 07:57:08
242,Minden,307,2,2008-04-07 07:57:02
242,Wayland House,213,1,2008-04-07 07:57:18
243,Gregorian Quad B,202,4,2008-04-07 07:57:33
244,Gregorian Quad A,303,4,2008-04-07 07:57:40
245,Slater Hall,405,2,2008-04-07 07:58:05
246,No Show,,,2008-04-07 07:58:50
247,Barbour Hall,101,2,2008-04-07 07:59:23
247,Young Orchard #4,410,4,2008-04-07 07:59:15
247,Young Orchard #4,420,4,2008-04-07 07:59:16
248,Drop to 286,,,2008-04-07 07:59:41
249,Young Orchard #4,440,4,2008-04-07 07:59:46
250,West Andrews,307,1,2008-04-07 08:00:10
250,West Andrews,359,1,2008-04-07 08:00:16
251,Gregorian Quad A,302,4,2008-04-07 08:00:53
252,Drop to 288,,,2008-04-07 08:01:07
253,Gregorian Quad A,301,4,2008-04-07 08:01:17
254,Minden,407,2,2008-04-07 08:01:28
255,Gregorian Quad A,310,5,2008-04-07 08:01:45
256,Metcalf,317,1,2008-04-07 08:02:04
256,Metcalf,406,1,2008-04-07 08:01:59
256,Metcalf,411,1,2008-04-07 08:01:58
257,Slater Hall,301,4,2008-04-07 08:02:34
258,Gregorian Quad A,402,4,2008-04-07 08:02:42
259,Barbour Hall,208,2,2008-04-07 08:03:02
259,Plantations House,101,1,2008-04-07 08:02:56
260,Young Orchard #10,410,4,2008-04-07 08:03:07
261,Hegeman,B304,3,2008-04-07 08:03:25
261,Hegeman,B306,3,2008-04-07 08:03:20
262,Wayland House,304,1,2008-04-07 08:03:34
263,Hegeman,A301,3,2008-04-07 08:04:11
263,Metcalf,409,1,2008-04-07 08:03:53
263,Metcalf,410,1,2008-04-07 08:03:54
263,Metcalf,413,1,2008-04-07 08:03:57
264,Young Orchard #10,440,4,2008-04-07 08:04:31
265,East Andrews,458,1,2008-04-07 08:04:47
266,Grad Center B,630,6,2008-04-07 08:04:57
267,Gregorian Quad A,202,4,2008-04-07 08:05:13
268,Gregorian Quad B,204,4,2008-04-07 08:05:30
269,Young Orchard #4,120,4,2008-04-07 08:05:38
270,East Andrews,410,1,2008-04-07 08:05:50
271,Hegeman,A203,3,2008-04-07 08:06:01
272,Metcalf,408,1,2008-04-07 08:06:12
273,Wayland House,237,1,2008-04-07 08:06:43
274,Hegeman,E213,3,2008-04-07 08:07:13
275,Hegeman,C308,3,2008-04-07 08:07:28
275,Slater Hall,204,4,2008-04-07 08:07:24
276,Gregorian Quad A,201,4,2008-04-07 08:07:49
277,Gregorian Quad A,210,5,2008-04-07 08:08:01
278,Metcalf,414,1,2008-04-07 08:08:12
279,Gregorian Quad B,107,5,2008-04-07 08:08:32
280,Gregorian Quad B,103,5,2008-04-07 08:08:40
281,Minden,206,2,2008-04-07 08:08:58
282,Barbour Hall Apartments,310,3,2008-04-07 08:10:07
283,East Andrews,262,1,2008-04-07 08:10:24
283,East Andrews,356,1,2008-04-07 08:10:26
283,East Andrews,456,1,2008-04-07 08:10:29
284,Goddard House,332,1,2008-04-07 08:11:06
284,Goddard House,334,1,2008-04-07 08:11:10
284,Young Orchard #4,110,4,2008-04-07 08:11:00
285,Champlin,306,1,2008-04-07 08:11:30
285,Champlin,323,1,2008-04-07 08:11:33
286,Gregorian Quad A,212,4,2008-04-07 08:11:45
286,Gregorian Quad A,401,4,2008-04-07 08:11:42
287,Young Orchard #10,110,4,2008-04-07 08:11:52
287,Young Orchard #10,120,4,2008-04-07 08:11:54
288,Goddard House,333,1,2008-04-07 08:12:34
288,Gregorian Quad B,310,4,2008-04-07 08:12:28
288,Machado,121,1,2008-04-07 08:12:20
289,Barbour Hall Apartments,330,3,2008-04-07 08:13:01
289,Gregorian Quad B,404,4,2008-04-07 08:13:12
290,Gregorian Quad B,208,4,2008-04-07 08:13:48
290,Gregorian Quad B,210,4,2008-04-07 08:13:51
291,Gregorian Quad A,214,4,2008-04-07 08:14:02
292,Goddard House,315,1,2008-04-07 08:14:16
292,Goddard House,316,1,2008-04-07 08:14:17
292,Hegeman,D309,3,2008-04-07 08:14:21
292,Hegeman,D310,3,2008-04-07 08:14:24
293,Hegeman,C307,3,2008-04-07 08:14:54
294,Gregorian Quad B,105,4,2008-04-07 08:15:05
294,Gregorian Quad B,106,4,2008-04-07 08:15:09
295,Woolley,107,1,2008-04-07 08:15:23
295,Woolley,113,1,2008-04-07 08:15:27
296,Drop to 305,,,2008-04-07 08:15:32
297,Hope College,406,1,2008-04-07 08:15:55
297,Hope College,408,1,2008-04-07 08:15:59
298,Hegeman,A101,3,2008-04-07 08:18:02
298,Hegeman,A103,3,2008-04-07 08:18:05
298,Hegeman,B104,3,2008-04-07 08:18:07
298,Hegeman,B107,3,2008-04-07 08:18:12
299,Hegeman,B204,3,2008-04-07 08:18:38
299,Hegeman,B207,2,2008-04-07 08:18:42
300,Gregorian Quad B,108,4,2008-04-07 08:19:26
301,Gregorian Quad A,211,4,2008-04-07 08:19:51
302,Hegeman,D210,3,2008-04-07 08:20:10
303,Sears House,226A,1,2008-04-07 08:20:26
304,Gregorian Quad A,209,4,2008-04-07 08:20:36
305,Gregorian Quad A,403,4,2008-04-07 08:20:52
306,Gregorian Quad B,104,4,2008-04-07 08:22:35
306,Gregorian Quad B,110,4,2008-04-07 08:22:38
307,Goddard House,329,1,2008-04-07 08:23:09
307,Goddard House,330,1,2008-04-07 08:23:01
307,Goddard House,331,1,2008-04-07 08:23:11
307,Goddard House,335,1,2008-04-07 08:23:15
307,Gregorian Quad B,302,4,2008-04-07 08:22:56
308,Grad Center A,230,4,2008-04-07 08:23:39
309,Barbour Hall Apartments,290,4,2008-04-07 08:23:59
310,Barbour Hall,105,2,2008-04-07 08:24:06
311,Hegeman,C209,3,2008-04-07 08:24:28
312,Hegeman,E112,3,2008-04-07 08:24:56
313,Grad Center C,110,4,2008-04-07 08:25:29
314,Hegeman,D403,3,2008-04-07 08:25:41
314,Hegeman,D404,3,2008-04-07 08:25:44
315,Hegeman,C109,3,2008-04-07 08:25:59
315,Hegeman,C208,3,2008-04-07 08:26:02
316,Goddard House,236,1,2008-04-07 08:26:29
316,Hegeman,D211,3,2008-04-07 08:26:16
317,Grad Center C,310,6,2008-04-07 08:26:47
318,Emery,309,1,2008-04-07 08:27:21
318,Emery,311,1,2008-04-07 08:27:19
318,Emery,317,1,2008-04-07 08:27:25
318,Emery,411,1,2008-04-07 08:27:17
319,Hegeman,D110,3,2008-04-07 08:27:59
319,Hegeman,D111,3,2008-04-07 08:27:49
319,Hope College,114,1,2008-04-07 08:28:03
320,Woolley,216,1,2008-04-07 08:28:19
321,New Pembroke #4,227,1,2008-04-07 08:28:30
322,Hegeman,A303,3,2008-04-07 08:28:44
323,Minden,406,2,2008-04-07 08:29:30
323,Minden,408,2,2008-04-07 08:29:34
324,Barbour Hall Apartments,60,6,2008-04-07 08:30:00
325,Slater Hall,401,3,2008-04-07 08:30:31
326,No Show,,,2008-04-07 08:31:21
327,Slater Hall,201,4,2008-04-07 08:31:33
328,Minden,507,3,2008-04-07 08:31:45
328,Minden,706,2,2008-04-07 08:31:46
328,Minden,707,2,2008-04-07 08:31:47
328,Minden,708,2,2008-04-07 08:31:51
329,Woolley,306,1,2008-04-07 08:32:20
329,Woolley,307,1,2008-04-07 08:32:21
329,Woolley,315,1,2008-04-07 08:32:22
329,Woolley,316,1,2008-04-07 08:32:23
329,Woolley,415,1,2008-04-07 08:32:25
329,Woolley,416,1,2008-04-07 08:32:26
329,Woolley,418,1,2008-04-07 08:32:27
329,Woolley,419,1,2008-04-07 08:33:42
330,Minden,202,3,2008-04-07 08:34:31
330,Minden,302,3,2008-04-07 08:34:35
331,Drop to 354,,,2008-04-07 08:34:46
332,West Andrews,201,1,2008-04-07 08:35:23
333,Barbour Hall Apartments,170,4,2008-04-07 08:35:37
334,Woolley,218,1,2008-04-07 08:35:52
334,Woolley,219,1,2008-04-07 08:35:53
334,Woolley,223,1,2008-04-07 08:35:57
335,Woolley,215,1,2008-04-07 08:36:08
336,Goddard House,338,1,2008-04-07 08:36:56
336,Sears House,326B,1,2008-04-07 08:36:50
337,Woolley,206,1,2008-04-07 08:37:29
337,Woolley,319,1,2008-04-07 08:37:26
337,Woolley,323,1,2008-04-07 08:37:21
337,Woolley,406,1,2008-04-07 08:37:16
337,Woolley,407,1,2008-04-07 08:37:18
337,Woolley,423,1,2008-04-07 08:37:19
338,Minden,315,3,2008-04-07 08:38:31
338,Poland House,210,1,2008-04-07 08:38:38
339,Minden,506,2,2008-04-07 08:38:47
339,Minden,508,2,2008-04-07 08:38:49
340,Drop to 350,,,2008-04-07 08:39:04
341,Chapin House,220,1,2008-04-07 08:39:31
342,Emery,104,1,2008-04-07 08:40:18
342,Emery,117,1,2008-04-07 08:40:11
342,Minden,701,3,2008-04-07 08:39:59
342,Woolley,118,1,2008-04-07 08:40:07
343,Machado,31,1,2008-04-07 08:40:46
344,Hope College,214,1,2008-04-07 08:40:59
344,Hope College,308,1,2008-04-07 08:41:00
344,Hope College,314,1,2008-04-07 08:41:01
344,Hope College,316,1,2008-04-07 08:41:07
345,Grad Center C,230,6,2008-04-07 08:41:31
345,Grad Center C,240,5,2008-04-07 08:41:33
345,Jameson House,106,1,2008-04-07 08:41:42
346,Poland House,334,1,2008-04-07 08:42:02
346,Poland House,336,1,2008-04-07 08:42:03
346,Poland House,338,1,2008-04-07 08:42:06
347,Minden,802,3,2008-04-07 08:42:19
348,Goddard House,310,1,2008-04-07 08:42:34
348,Goddard House,314,1,2008-04-07 08:42:35
348,Goddard House,317,1,2008-04-07 08:42:37
348,Goddard House,318,1,2008-04-07 08:42:40
349,Goddard House,303,1,2008-04-07 08:42:48
350,Drop to 408,,,2008-04-07 08:42:58
351,Woolley,116,1,2008-04-07 08:43:10
352,Machado,122,1,2008-04-07 08:43:25
353,Goddard House,235,1,2008-04-07 08:43:50
354,Grad Center A,510,5,2008-04-07 08:44:01
355,Grad Center B,230,5,2008-04-07 08:44:15
355,Marcy House,228,1,2008-04-07 08:44:27
356,Champlin,108,1,2008-04-07 08:45:03
356,Champlin,206,1,2008-04-07 08:45:07
356,Champlin,406,1,2008-04-07 08:45:02
356,Woolley,106,1,2008-04-07 08:44:54
357,Minden,606,2,2008-04-07 08:45:22
357,Minden,608,2,2008-04-07 08:45:25
358,Hope College,414,1,2008-04-07 08:45:36
358,Sears House,326A,1,2008-04-07 08:45:50
358,Slater Hall,101,4,2008-04-07 08:46:02
359,Grad Center A,210,5,2008-04-07 08:46:18
360,Poland House,327,1,2008-04-07 08:46:29
361,Grad Center C,440,5,2008-04-07 08:46:37
362,Barbour Hall Apartments,30,4,2008-04-07 08:46:47
363,No Show,,,2008-04-07 08:47:05
364,Minden,702,3,2008-04-07 08:47:15
365,Drop to 370,,,2008-04-07 08:47:24
366,Grad Center C,330,5,2008-04-07 08:47:34
367,Slater Hall,104,3,2008-04-07 08:48:00
368,Archibald House,227,1,2008-04-07 08:48:52
368,Barbour Hall Apartments,110,3,2008-04-07 08:48:16
368,Poland House,321,1,2008-04-07 08:48:39
369,Olney House,322,1,2008-04-07 08:49:43
369,Woolley,115,1,2008-04-07 08:49:15
369,Woolley,119,1,2008-04-07 08:49:17
369,Woolley,123,1,2008-04-07 08:49:18
370,Minden,801,3,2008-04-07 08:50:03
370,Minden,806,2,2008-04-07 08:50:08
371,Drop to 372,,,2008-04-07 08:50:20
372,Barbour Hall Apartments,270,4,2008-04-07 08:50:54
372,Wayland House,400A,7,2008-04-07 08:50:44
373,Plantations House,102,2,2008-04-07 08:51:12
373,Plantations House,201,2,2008-04-07 08:51:13
373,Plantations House,202,2,2008-04-07 08:51:19
373,Plantations House,203,2,2008-04-07 08:51:22
373,Plantations House,301,3,2008-04-07 08:51:23
374,Morriss Hall,201,6,2008-04-07 08:52:13
375,Gregorian Quad B,402,2,2008-04-07 08:52:31
375,Gregorian Quad B,403,2,2008-04-07 08:52:34
376,Barbour Hall Apartments,120,4,2008-04-07 08:52:40
377,Grad Center A,610,5,2008-04-07 08:52:50
378,Drop to 393,,,2008-04-07 08:53:00
