1.7769704442608452,Minden 807,0.0030075321890393027,0.004380876590541181,0.003093355923274806
1.804737854124365,Slater Hall 207,0.002806513539954872,0.0007437440755971646,0.007344800082368266
1.9397914275594323,Minden 409,0.0030075321890393027,0.004380876590541181,0.003093355923274806
2.1625141686974581,Minden 609,0.0030075321890393027,0.004380876590541181,0.003093355923274806
2.2360679774997898,Minden 309,0.0030075321890393027,0.004380876590541181,0.003093355923274806
2.5073355063695222,Minden 209,0.0030075321890393027,0.004380876590541181,0.003093355923274806
2.6389584337646843,Minden 305,0.0030075321890393027,0.004380876590541181,0.003093355923274806
2.6457513110645907,315 Thayer 413,0.005500862489193929,0.005098049933559857,0.0027919816663132956
2.6457513110645907,Gregorian Quad B 404D,0.002313591844348081,0.004546342473777835,0.007093941656247761
2.6822344868874488,Minden 709,0.0030075321890393027,0.004380876590541181,0.003093355923274806
2.9331915130339836,Slater Hall 205,0.002806513539954872,0.0007437440755971646,0.007344800082368266
3.0,Wayland House 223,0.001267304447430376,0.0014637042264405676,0.006804492932058727
3.2386127875258306,Barbour Hall 104,0.003332573573834245,0.005684611123463421,0.006333645168855496
3.4205586539460633,Slater Hall 305,0.002806513539954872,0.0007437440755971646,0.007344800082368266
3.5599948243285091,Slater Hall 307,0.002806513539954872,0.0007437440755971646,0.007344800082368266
4.0161450660285434,Minden 205,0.0030075321890393027,0.004380876590541181,0.003093355923274806
4.2160365732986858,315 Thayer 417,0.005500862489193929,0.005098049933559857,0.0027919816663132956
4.5246573516820519,Miller 114,0.005212861018669829,0.004169463514652968,0.004259293486018543
4.6236454229439339,Slater Hall 105,0.002806513539954872,0.0007437440755971646,0.007344800082368266
4.6476266630569523,Minden 605,0.0030075321890393027,0.004380876590541181,0.003093355923274806
4.76066396424961,Minden 805,0.0030075321890393027,0.004380876590541181,0.003093355923274806
4.8228756555322949,Minden 405,0.0030075321890393027,0.004380876590541181,0.003093355923274806
4.8341441888531058,315 Thayer 418,0.005500862489193929,0.005098049933559857,0.0027919816663132956
4.8544285004133716,Gregorian Quad B 405C,0.002313591844348081,0.004546342473777835,0.007093941656247761
4.8979157616563596,315 Thayer 419,0.005500862489193929,0.005098049933559857,0.0027919816663132956
4.9494897427831779,315 Thayer 420,0.005500862489193929,0.005098049933559857,0.0027919816663132956
4.9612856554049252,Minden 705,0.0030075321890393027,0.004380876590541181,0.003093355923274806
4.9857122725051921,Hegeman A202,0.000737563556578321,0.002443330923145061,0.005211220682341406
5.0,315 Thayer 415,0.005500862489193929,0.005098049933559857,0.0027919816663132956
5.0178764389803758,Slater Hall 206,0.002806513539954872,0.0007437440755971646,0.007344800082368266
5.1709518668856109,Metcalf 114,0.005288619668685294,0.004033401046268356,0.004736000105582614
5.3342475897304942,Metcalf 401,0.005288619668685294,0.004033401046268356,0.004736000105582614
5.3942160892182445,Slater Hall 306,0.002806513539954872,0.0007437440755971646,0.007344800082368266
5.5311288741492746,Minden 505,0.0030075321890393027,0.004380876590541181,0.003093355923274806
5.5871988399009433,Gregorian Quad B 401B,0.002313591844348081,0.004546342473777835,0.007093941656247761
5.6993098461614,Miller 417,0.005212861018669829,0.004169463514652968,0.004259293486018543
5.7879842025835675,Gregorian Quad B 405B,0.002313591844348081,0.004546342473777835,0.007093941656247761
5.8548600637356314,315 Thayer 320,0.005500862489193929,0.005098049933559857,0.0027919816663132956
5.9403485229423154,Slater Hall 106,0.002806513539954872,0.0007437440755971646,0.007344800082368266
6.0827625302982193,Grad Center C 410B,0.0021406068210932747,0.004200176908475531,0.007408663311455689
6.1204097037677734,Hegeman A302,0.000737563556578321,0.002443330923145061,0.005211220682341406
6.2251188739212822,Gregorian Quad A 409A,0.0022190581085024387,0.00450841090506558,0.006818289171203985
6.2321007377780502,315 Thayer 130,0.005500862489193929,0.005098049933559857,0.0027919816663132956
6.2368904198601784,Gregorian Quad B 401C,0.002313591844348081,0.004546342473777835,0.007093941656247761
6.2449979983983983,315 Thayer 414,0.005500862489193929,0.005098049933559857,0.0027919816663132956
6.3663007435384431,Gregorian Quad A 408D,0.0022190581085024387,0.00450841090506558,0.006818289171203985
6.4335453564497413,East Andrews 306,0.0054103100018756236,0.004249048121805616,0.004532952370311898
6.4378842658479396,315 Thayer 430,0.005500862489193929,0.005098049933559857,0.0027919816663132956
6.4555863961070026,East Andrews 420,0.0054103100018756236,0.004249048121805616,0.004532952370311898
6.4604358659874528,West Andrews 317,0.0054103100018756236,0.004249048121805616,0.004532952370311898
6.4807406984078604,Hegeman E115,0.000737563556578321,0.002443330923145061,0.005211220682341406
6.4832901320566165,Gregorian Quad B 402C,0.002313591844348081,0.004546342473777835,0.007093941656247761
6.4833578709332693,Gregorian Quad A 410A,0.0022190581085024387,0.00450841090506558,0.006818289171203985
6.5895706235833691,Gregorian Quad B 402A,0.002313591844348081,0.004546342473777835,0.007093941656247761
6.5945803352087511,Gregorian Quad B 403F,0.002313591844348081,0.004546342473777835,0.007093941656247761
6.6332495807107996,Gregorian Quad B 404B,0.002313591844348081,0.004546342473777835,0.007093941656247761
6.7082039324993694,Grad center A 642,0.0020333010414150987,0.0038169523346524735,0.007674111324775531
6.783038651923051,Morris Hall 120,0.004877948441707044,0.004103928483785345,0.0037142280490035425
6.8546417028451163,Hegeman A102,0.000737563556578321,0.002443330923145061,0.005211220682341406
6.9287993990340411,Gregorian Quad B 403B,0.002313591844348081,0.004546342473777835,0.007093941656247761
7.0,315 Thayer 210,0.005500862489193929,0.005098049933559857,0.0027919816663132956
7.0616823521334187,Gregorian Quad A 411,0.0022190581085024387,0.00450841090506558,0.006818289171203985
7.0670265031603474,Hegeman E114,0.000737563556578321,0.002443330923145061,0.005211220682341406
